TimeElapsed (s),MessageSentCount,MessageSentThroughput (KB/s),MessageReceivedCount,PublishLatencyMinValue (ms),PublishLatencyValueAtPercentile50 (ms),PublishLatencyValueAtPercentile75 (ms),PublishLatencyValueAtPercentile95 (ms),PublishLatencyValueAtPercentile99 (ms),EndToEndLatencyMinValue (ms),EndToEndLatencyValueAtPercentile50 (ms),EndToEndLatencyValueAtPercentile75 (ms),EndToEndLatencyValueAtPercentile95 (ms),EndToEndLatencyValueAtPercentile99 (ms)
2768,10222,10222,10303,6104,7207,7523,8687,8703,6484,7435,7859,8839,9031
2769,10148,10148,9886,6072,7179,7607,8631,8671,5952,7595,8015,9047,9223
2770,10074,10074,10180,5896,7307,7819,8503,8527,5960,7607,8099,9071,9287
2771,9845,9845,9952,5868,7163,7795,8655,8687,5760,7651,8207,8879,9079
2772,10255,10255,10243,5640,7171,7991,8631,8655,5568,7811,8207,8887,9303
2773,9410,9410,9834,5544,7319,8187,8407,8479,5620,7755,8415,8951,9159
2774,10184,10184,9699,5744,7379,8055,8615,8655,5952,7971,8511,9023,9175
2775,9314,9314,9805,6072,7451,8279,8687,8703,6056,7999,8559,9111,9255
2776,10004,10004,9523,5892,7507,8263,8567,8759,6252,7923,8463,9343,9559
2777,9014,9014,9677,6256,7419,8407,8847,9039,6072,8015,8583,9207,9471
2778,10023,10023,9814,6100,7443,8223,8863,9055,6244,8019,8639,9311,9535
2779,10173,10173,9868,6688,7507,8247,8919,9055,6960,8071,8631,9527,9735
2780,10007,10007,9912,6532,7507,7875,8935,9143,6588,7955,8471,9207,9415
2781,10086,10086,9886,6460,7487,7711,9119,9159,6676,7871,8359,9463,9671
2782,9153,9153,9770,6604,7475,7783,8935,8967,6692,7823,8327,9471,9687
2783,9794,9794,9429,6516,7631,8075,8895,9127,6544,8059,8623,9295,9495
2784,9618,9618,9630,6352,7591,7851,8911,9103,6392,7747,8163,9567,9807
2785,9557,9557,10125,6380,7591,7959,8855,9047,6464,7795,8263,9215,9407
2786,10424,10424,9860,6580,7595,7811,8775,8967,6556,7927,8407,9495,9671
2787,10114,10114,9646,6444,7527,7835,8815,8983,6400,7883,8295,8951,9327
2788,9897,9897,10321,6412,7451,7783,8807,8991,6640,7959,8455,9231,9391
2789,9538,9538,9897,6384,7623,7847,9031,9215,6304,8035,8671,9631,9839
2790,10068,10068,9807,6348,7447,7811,8847,9031,6568,7951,8503,9079,9295
2791,9866,9866,9668,6488,7591,8215,8791,9207,6352,7815,8455,9255,9287
2792,9737,9737,9961,6356,7655,7887,8647,8647,6684,8067,8455,9207,9391
2793,8160,8160,7830,6584,7691,7967,8487,8535,6584,8199,8487,9063,9143
2794,10456,10456,10475,6564,7959,8147,8439,8527,6568,8215,8519,8799,8983
2795,9912,9912,9789,6676,7775,7983,8327,8375,6776,8215,8543,9055,9071
2796,9969,9969,10217,6524,7587,8011,8543,8735,6812,7943,8471,9039,9255
2797,9539,9539,10227,6504,7711,7975,8711,8895,6644,7843,8327,9263,9479
2798,10257,10257,10191,6504,7515,7931,8871,8895,6476,7863,8423,9335,9543
2799,10257,10257,9499,6580,7507,7771,9095,9111,6532,8003,8423,9567,9783
2800,10022,10022,10097,6324,7511,7911,9063,9103,6392,7883,8511,9831,10047
2801,9943,9943,9908,6452,7475,7703,9207,9263,6656,7615,8127,9471,9687
2802,9594,9594,9632,6452,7351,7767,9103,9167,6516,7695,8119,9567,9767
2803,9728,9728,9686,6632,7543,7783,8991,9055,6860,7979,8607,9831,10023
2804,10400,10400,10298,6592,7587,7835,8775,8935,6492,7719,8343,9271,9471
2805,9165,9165,9679,6644,7455,7867,8887,8975,6740,7947,8591,9263,9511
2806,9941,9941,9845,6584,7475,7863,9095,9199,6608,7807,8471,9351,9567
2807,9198,9198,9433,6372,7483,7759,9063,9303,6348,7683,8207,9399,9671
2808,10133,10133,10198,6560,7575,8131,9095,9127,6520,7759,8463,9639,9863
2809,10182,10182,10080,6268,7619,8131,9015,9031,6416,8295,8783,9119,9263
2810,9924,9924,9425,6272,7567,8607,8991,9199,6456,7831,8975,9511,9735
2811,9819,9819,9927,6328,7523,8615,9183,9231,6120,7719,8863,9799,9991
2812,9829,9829,9725,6200,7387,8735,8951,9127,6316,7931,8879,9383,9567
2813,9667,9667,10045,6176,7551,8647,8983,9055,6060,8111,9047,9511,9631
2814,9885,9885,10061,6128,7495,8719,8919,9127,6236,7979,8743,9215,9431
2815,10276,10276,10229,6300,7383,8647,8935,9079,6436,7791,8951,9463,9647
2816,10209,10209,9811,6364,7439,8679,9063,9103,6532,7843,8927,9551,9591
2817,10130,10130,9894,6144,7511,8711,8943,9119,6396,8247,8759,9239,9383
2818,9949,9949,10205,6108,7667,8727,8951,9031,6076,7735,8991,9503,9599
2819,9874,9874,10235,5932,7615,8519,8967,9127,6260,7975,9159,9591,9703
2820,10034,10034,9527,6352,7559,8367,8743,8903,6352,8067,8823,9479,9687
2821,10040,10040,9996,6368,7527,8351,8719,8751,6560,8095,8743,9215,9407
2822,9971,9971,10250,6440,7935,8343,8559,8703,6384,8107,8575,9095,9327
2823,9784,9784,10356,6412,7735,8115,8383,8543,6636,8047,8503,8903,9119
2824,10368,10368,10111,6464,7651,7959,8471,8583,6292,7823,8343,8951,9335
2825,10165,10165,9973,6292,7655,7891,8335,8527,6552,7979,8423,8943,9135
2826,10061,10061,9814,6456,7683,7903,8519,8559,6380,8067,8447,9015,9039
2827,9178,9178,9841,6516,7535,7931,8543,8599,6660,7831,8279,8911,9255
2828,10086,10086,9491,6520,7547,7839,8391,8471,6796,7887,8343,8831,9015
2829,9820,9820,9759,6364,7627,7999,8719,8815,6564,8087,8471,9079,9223
2830,9459,9459,10068,6296,7687,8007,8671,8863,6172,8023,8527,9303,9503
2831,10596,10596,9866,5968,7723,8223,8767,8847,6064,8295,8615,8983,9095
2832,10164,10164,10053,5696,7839,8271,8671,8871,5948,8423,8807,9191,9391
2833,10003,10003,10103,5728,7891,8463,8911,8927,6036,8143,8679,9455,9655
2834,9525,9525,10271,5904,7867,8327,8967,9143,5900,8207,8775,9543,9743
2835,10362,10362,9740,5764,7851,8095,8967,9183,5976,8295,8719,9359,9607
2836,9876,9876,9917,5992,7751,8031,9079,9135,6164,8287,8727,9639,9855
2837,10048,10048,10107,6008,7607,7995,8895,9095,6216,8183,8687,9263,9479
2838,10074,10074,10322,6380,7535,7907,9015,9055,6240,8035,8743,9487,9711
2839,10103,10103,9660,6412,7447,7911,8887,8999,6532,7691,8155,9023,9319
2840,9935,9935,10150,6456,7663,8023,8839,9039,6376,7787,8447,9423,9623
2841,9570,9570,9943,6084,7607,8207,8847,8911,6512,8163,8775,9231,9439
2842,9774,9774,9553,6256,7795,8231,8839,8879,6296,7795,8455,9231,9335
2843,10568,10568,10289,6080,7723,8367,8615,8831,6056,7855,8727,9359,9567
2844,9030,9030,9605,6100,7787,8471,8871,8991,6276,8215,8743,9287,9495
2845,10003,10003,9613,6248,7903,8639,8911,9103,6276,8415,8983,9519,9727
2846,9968,9968,9596,6544,8095,8527,8759,8951,6596,8407,8839,9287,9503
2847,9287,9287,9934,6632,7947,8423,8807,8983,6904,8335,8791,9295,9503
2848,10470,10470,9822,6812,7879,8295,8695,8983,6916,8239,8751,9319,9527
2849,9525,9525,9866,6652,7755,8119,8855,8967,6576,8043,8663,9199,9407
2850,9548,9548,9527,6704,7747,8207,8807,8847,6904,7987,8415,8951,9335
2851,10181,10181,10153,6672,7755,8035,8991,9023,6720,8207,8735,9551,9767
2852,9720,9720,9506,6624,7711,8139,8847,9039,6516,7947,8599,9175,9375
2853,10241,10241,10320,6592,7819,8079,8799,9015,6752,8191,8791,9423,9631
2854,7266,7266,7779,6672,7999,8287,8943,9063,6464,8351,8887,9135,9255
2855,10112,10112,10043,6784,7963,8367,9103,9127,6928,8311,8783,9511,9727
2856,10067,10067,9958,6692,7823,8207,9071,9239,6720,8263,8695,9567,9767
2857,10194,10194,9907,6696,8051,8175,8999,9127,6964,8271,8655,9383,9607
2858,9928,9928,9746,6484,7871,8123,8631,8831,6604,8207,8767,9415,9439
2859,10089,10089,10441,6720,7919,8135,8735,8943,6892,8391,8695,9111,9263
2860,9572,9572,9657,6724,7915,8131,8943,9151,6708,8171,8591,9295,9527
2861,10225,10225,10466,6676,7775,8135,8967,8983,6540,8295,8823,9559,9759
2862,10549,10549,9835,6512,7743,8139,8735,8759,6648,7971,8335,8839,9199
2863,9443,9443,9867,6580,7739,8099,8431,8639,6760,7967,8295,8775,8967
2864,10191,10191,10087,6552,7635,8007,8631,8815,6584,7931,8359,8815,9023
2865,10250,10250,10153,6716,7623,7999,8447,8631,6784,7939,8407,9015,9207
2866,10055,10055,9999,6688,7595,8079,8503,8599,6560,8143,8495,9063,9223
2867,10095,10095,10137,6496,7747,8131,8607,8711,6624,8147,8487,8919,9103
2868,9655,9655,10307,6480,7679,8123,8399,8759,6848,7955,8311,8903,9127
2869,10212,10212,9639,6620,7563,7915,8583,8607,6692,8067,8391,8975,9319
2870,9752,9752,9706,6456,7607,7951,8447,8679,6740,7983,8407,9047,9207
2871,10180,10180,10094,6460,7719,8119,8623,8823,6812,7947,8479,8927,9095
2872,9411,9411,10031,6436,7735,8115,8927,8983,6428,8127,8639,9119,9311
2873,10178,10178,10230,6436,7707,8099,8727,8895,6652,8107,8527,9295,9503
2874,10123,10123,10112,6576,7647,7935,8703,8927,6432,7975,8375,8951,9151
2875,10478,10478,9778,6584,7659,8099,8743,8903,6748,8047,8439,8959,9335
2876,10169,10169,10182,6400,7699,8123,8543,8719,6772,8115,8407,8847,9047
2877,10211,10211,10408,6624,7615,8075,8767,8935,6636,7899,8495,9479,9655
2878,9739,9739,10059,6492,7659,8043,8767,8951,6472,8011,8519,9143,9279
2879,10281,10281,9894,6644,7631,7983,8687,8847,6720,7851,8367,9351,9519
2880,9832,9832,9821,6520,7691,8087,8727,8911,6536,8059,8471,8847,9055
2881,9629,9629,10230,6544,7751,8135,8751,8791,6580,7839,8447,9111,9263
2882,10147,10147,9753,6572,7775,8199,8599,8799,6616,8079,8671,9327,9527
2883,10213,10213,9834,6764,7799,8175,8807,8839,6676,8087,8567,8975,9175
2884,9962,9962,10067,6728,7787,8131,8671,8847,6796,8223,8687,9199,9423
2885,10380,10380,10342,6652,7699,7955,8439,8631,6572,8039,8503,9239,9455
2886,10530,10530,10518,6572,7559,7951,8727,8799,6608,7923,8479,9039,9255
2887,10234,10234,10386,6560,7551,7971,8551,8735,6772,7907,8487,9271,9479
2888,10030,10030,10205,6340,7695,8103,8519,8703,6616,8095,8503,8927,9111
2889,10524,10524,10260,6268,7611,8103,8607,8655,6248,8271,8663,9071,9111
2890,9735,9735,10183,6068,7575,8311,8567,8599,6384,8111,8679,9247,9295
2891,10189,10189,10370,6096,7719,8375,8607,8839,6224,7955,8751,9263,9503
2892,10564,10564,10552,5900,7531,8303,8727,8887,5892,7763,8751,9463,9663
2893,10431,10431,10180,5904,7495,8335,8719,8775,5892,7623,8503,9103,9303
2894,10384,10384,10074,6028,7535,8335,8711,8895,6232,8011,8599,9151,9319
2895,9906,9906,9979,6108,7515,8367,8743,8879,6268,7859,8711,9327,9543
2896,10252,10252,9995,6104,7547,8559,8815,8975,6544,7943,9039,9463,9615
2897,9573,9573,10119,6024,7663,8567,8783,8847,6168,8335,8839,9311,9519
2898,10085,10085,9762,6248,7667,8455,8847,9007,6276,8079,8615,9247,9431
2899,9720,9720,9981,6500,7687,8415,8871,8895,6496,8215,8687,9191,9399
2900,10454,10454,10130,6708,7867,8287,8711,9071,6584,8279,8735,9247,9471
2901,10073,10073,9960,6836,7867,8099,8671,8703,6788,7959,8447,8855,9079
2902,9756,9756,10294,6704,7691,8051,8695,8751,6668,8027,8487,9143,9279
2903,10197,10197,9891,6820,7671,8099,8535,8695,6904,8199,8543,8959,9327
2904,10329,10329,10226,6840,7651,8027,8735,8759,6760,7839,8375,9055,9183
2905,9738,9738,10342,6712,7755,8119,8367,8535,6812,7895,8279,8703,9231
2906,10578,10578,10269,6536,7711,8143,8399,8559,6840,8023,8519,8815,8959
2907,10315,10315,9759,6764,7695,7979,8375,8591,6936,7971,8351,8767,8815
2908,9997,9997,10136,6908,7571,7987,8383,8423,6956,7967,8399,8831,9015
2909,10029,10029,10049,6748,7627,8187,8623,8799,6636,7927,8487,9071,9087
2910,9292,9292,9817,6756,7655,8199,8631,8847,6816,7895,8495,9127,9287
2911,10225,10225,9840,6528,7647,8171,8567,8631,6768,7935,8543,9015,9151
2912,9948,9948,9931,6276,8023,8263,8655,8823,6312,8087,8599,9015,9223
2913,10064,10064,9848,6280,7999,8391,8615,8791,6348,8279,8711,9063,9223
2914,9190,9190,9759,6316,8143,8575,8959,8983,6380,8335,8847,9263,9479
2915,8105,8105,7949,6568,8031,8847,9151,9199,6688,8711,8999,9415,9455
2916,10202,10202,10052,6504,8143,8871,9191,9359,6672,8623,9127,9687,9887
2917,9960,9960,9863,6572,8155,8999,9407,9439,6724,8639,9367,9967,10007
2918,9940,9940,10222,6496,8223,8967,9303,9479,6608,8751,9247,9903,10119
2919,10344,10344,10053,6660,8231,8831,9183,9495,6800,8719,9239,9647,9719
2920,9730,9730,10155,6524,8099,8823,9207,9223,6848,8447,9023,9711,9919
2921,10214,10214,10176,6832,8279,8847,9055,9183,6952,8583,9055,9551,9767
2922,10483,10483,10061,6448,8175,8607,9055,9191,6684,8471,9175,9791,9991
2923,9577,9577,9668,6588,7851,8231,9167,9375,6936,8163,8839,9615,10191
2924,10334,10334,10145,6600,7799,8111,8959,9143,6636,7995,8623,9671,9871
2925,9608,9608,9857,6732,7887,8303,8863,9007,6684,7991,8551,9295,9535
2926,10453,10453,10047,6684,7703,8111,8767,8999,6932,7967,8647,9399,9607
2927,10214,10214,10344,6456,7759,8107,8967,9159,6504,8035,8631,9231,9423
2928,9869,9869,10144,6244,7975,8239,8943,9151,6368,8247,8863,9463,9671
2929,9874,9874,10194,6268,7923,8239,8999,9199,6584,8311,8935,9711,9919
2930,10196,10196,9779,5880,7991,8447,8991,9023,6072,8343,8783,9287,9375
2931,10274,10274,10253,6000,7891,8495,9015,9199,5920,8035,8799,9399,9591
2932,10184,10184,10059,6040,7955,8439,9007,9207,6292,8271,9015,9623,9823
2933,10038,10038,10269,6240,7963,8607,8991,9183,6376,8439,8863,9263,9463
2934,10153,10153,10483,6248,8099,8583,8927,9111,6420,8503,9055,9479,9671
2935,10152,10152,10175,6196,7887,8495,8919,9079,6436,8527,9111,9695,9919
2936,10111,10111,10065,6240,7987,8655,8895,9087,6600,8375,8799,9287,9335
2937,9875,9875,9505,6148,7843,8479,8719,8863,6232,8055,8759,9367,9567
2938,9022,9022,9728,6208,7915,8719,8951,8983,6324,8391,8919,9463,9695
2939,10279,10279,9236,5888,8127,8575,8919,8935,5892,8519,8927,9359,9495
2940,10008,10008,10003,5944,7991,8599,9007,9055,5964,8503,9119,9647,9863
2941,10071,10071,10293,5784,8071,8607,8847,9023,5964,8495,8911,9295,9495
2942,9523,9523,10069,5548,8175,8423,8791,8967,5796,8615,9039,9415,9503
2943,9836,9836,9780,5736,8223,8647,8855,9023,6008,8591,8959,9535,9735
2944,10429,10429,9925,5680,8271,8783,9031,9079,5940,8647,8975,9351,9399
2945,9678,9678,9898,6064,8255,8679,8911,9103,6164,8823,9151,9423,9623
2946,10266,10266,9888,6040,8187,8567,9071,9095,6164,8703,9095,9535,9663
2947,9156,9156,9841,6308,8091,8375,8823,9031,6260,8295,8663,9143,9271
2948,10172,10172,10151,6488,8031,8319,8735,8935,6452,8187,8559,9335,9527
2949,10203,10203,9813,6472,8071,8127,8735,8943,6964,8471,8831,9375,9583
2950,9979,9979,9958,6700,7907,8147,8927,8967,6792,8091,8495,9223,9255
2951,9783,9783,10396,6752,7779,8183,8791,8959,6796,7979,8543,9287,9479
2952,10036,10036,10075,6868,7775,8167,8783,9007,7036,8167,8743,9527,9703
2953,10364,10364,9820,6644,7751,8143,8927,8975,6848,8139,8543,8991,9359
2954,9771,9771,9626,6632,7759,8159,8631,8815,6156,8327,8751,9391,9607
2955,9841,9841,9876,6228,7915,8179,8831,9023,6164,8147,8759,9511,9711
2956,9990,9990,10025,6272,8011,8351,8871,8991,6448,8327,8743,9511,9719
2957,9928,9928,9896,6104,7907,8191,8823,9015,6316,8423,8735,9183,9367
2958,10004,10004,9825,6264,8015,8407,9015,9079,6332,8359,8855,9407,9623
2959,9316,9316,10151,6328,7995,8351,8815,8847,6380,8311,8719,9119,9167
2960,10350,10350,9761,6172,7995,8647,9015,9087,6472,8367,8927,9335,9535
2961,10030,10030,10364,6516,8003,8639,9015,9095,6464,8527,9143,9575,9775
2962,10218,10218,9639,6516,7999,8663,9007,9175,6592,8247,8975,9535,9751
2963,10090,10090,10202,6444,7983,8615,9047,9079,6380,8495,8943,9447,9639
2964,9622,9622,9938,6280,8191,8703,9007,9199,6372,8527,9055,9615,9647
2965,10007,10007,10165,6448,8095,8767,9015,9095,6780,8559,9255,9823,10055
2966,10233,10233,10124,6012,8103,8663,8935,9255,6088,8375,8903,9311,9503
2967,10583,10583,10331,6000,7907,8551,8855,8951,6096,8439,9007,9511,9583
2968,9801,9801,9477,5812,7899,8655,8975,9055,5932,8367,8775,9223,9359
2969,9370,9370,10053,5988,7899,8559,8871,9039,6008,8415,8871,9279,9487
2970,10246,10246,9775,6040,8143,8631,8879,9047,6088,8623,9087,9655,9783
2971,10422,10422,10574,5916,8091,8447,8831,8887,6280,8383,8751,9175,9255
2972,10284,10284,10168,6256,7927,8263,8799,8999,6152,8375,8823,9415,9623
2973,9919,9919,9787,6076,7907,8159,8783,8935,6296,8163,8511,9039,9215
2974,10143,10143,10414,6488,7883,8151,8591,8767,6436,8359,8719,9079,9447
2975,8744,8744,8502,6548,7871,8255,8647,8775,6680,8295,8639,9255,9455
2976,8986,8986,9729,7056,8039,8327,8927,9095,7164,8535,8831,9247,9511
2977,10208,10208,9673,6992,7871,8295,8927,9135,6868,8231,8807,9567,9767
2978,10347,10347,10152,7120,7995,8295,8887,9095,7164,8351,8951,9583,9815
2979,9772,9772,9868,7200,7963,8231,8839,9023,7116,8423,8847,9191,9399
2980,10084,10084,10101,7084,7851,8247,9031,9191,7012,8199,8759,9423,9631
2981,10162,10162,10174,7040,7923,8223,9007,9223,7184,8391,8863,9631,9855
2982,10284,10284,10244,7200,7943,8199,9039,9223,7436,8495,8799,9247,9463
2983,9338,9338,9991,6948,8011,8271,9007,9223,7124,8223,8751,9495,9695
2984,10307,10307,9626,7032,7803,8207,9031,9087,6948,8207,8783,9559,9767
2985,9609,9609,9652,6932,8019,8271,8663,8679,6872,8263,8751,9191,9407
2986,9721,9721,9818,6800,7903,8279,8727,8871,6912,8271,8855,9463,9655
2987,9673,9673,9563,6568,8063,8351,8759,8951,6932,8327,8759,9215,9319
2988,9561,9561,9315,6740,7995,8591,8999,9007,7164,8551,9063,9503,9631
2989,9618,9618,10497,6872,8047,8463,9023,9063,6856,8487,8927,9343,9551
2990,10365,10365,9661,7060,8095,8471,8895,9063,7112,8455,8847,9351,9575
2991,10227,10227,10298,7056,7927,8311,9103,9135,7168,8311,8855,9607,9783
2992,9623,9623,9608,7232,7915,8303,8951,8999,7360,8271,8711,9231,9455
2993,9235,9235,9827,7248,7927,8503,9127,9159,7088,8399,8919,9503,9711
2994,9325,9325,8698,7064,7859,8271,8983,9047,7264,8239,8815,9607,9831
2995,9459,9459,9896,7116,8027,8583,9055,9255,7044,8255,8727,9295,9519
2996,10251,10251,9551,6916,8007,8423,8863,9071,7240,8431,9007,9599,9799
2997,10261,10261,10528,7060,8083,8423,8999,9207,7156,8463,8863,9247,9407
2998,9526,9526,9658,7068,8043,8303,8735,8935,6992,8439,8831,9255,9415
2999,8950,8950,9179,7224,8083,8495,8911,9095,7164,8215,8711,8991,9255
3000,9577,9577,9211,7056,8159,8399,8959,9047,6956,8583,8975,9359,9599
3001,9441,9441,10001,7096,8215,8439,9039,9231,7000,8527,9063,9703,9903
3002,8036,8036,7555,6544,8207,8399,8999,9199,6652,8519,8767,9311,9503
3003,11632,11632,13435,167,668,1017,8223,8439,224,802,7887,9175,9223
3004,10558,10558,10499,1036,1688,1916,7971,7991,1166,1783,2103,8071,8279
3005,10313,10313,10547,1896,2535,2897,7771,7939,2166,2795,3119,8051,8247
3006,10016,10016,9789,2780,3475,3869,7743,7771,3166,3801,4131,8099,8271
3007,10112,10112,10151,3680,4359,4679,7695,7879,4164,4771,5123,8279,8471
3008,9576,9576,9436,4544,5251,5591,7599,7607,4988,5779,6091,8151,8287
3009,10104,10104,9926,4912,6091,6503,7567,7739,4964,6623,7051,8335,8511
3010,9903,9903,10378,5164,6703,6891,7487,7643,5188,7071,7467,7955,8159
3011,10000,10000,9899,5284,6727,7067,7663,7703,5228,7323,7707,8095,8367
3012,10065,10065,10018,5488,6743,6971,7727,7747,5436,6947,7407,7999,8199
3013,9917,9917,10330,5284,6875,7131,7755,7943,5084,7343,7779,8051,8207
3014,10383,10383,9928,5220,6771,7147,7579,7767,5284,7087,7407,7847,8051
3015,9817,9817,9586,5564,6959,7183,7403,7603,5756,7319,7675,8063,8111
3016,9421,9421,9565,5560,6979,7199,7583,7599,5760,7319,7711,8131,8239
3017,9728,9728,9713,5760,6987,7207,7619,7827,5808,7451,7771,8123,8343
3018,10320,10320,10385,5576,7007,7323,7587,7595,5620,7407,7751,8107,8175
3019,9502,9502,9797,5568,6967,7175,7407,7607,5840,7199,7583,7987,8151
3020,10407,10407,10250,5624,7031,7235,7467,7615,5728,7251,7559,7971,8159
3021,10233,10233,10132,5552,6975,7179,7399,7583,5720,7279,7583,7939,8075
3022,10331,10331,10330,5512,6979,7179,7411,7627,5320,7343,7675,7979,8271
3023,10058,10058,10046,5480,6927,7135,7307,7391,5316,7143,7483,7771,7963
3024,10130,10130,10188,5672,6887,7067,7171,7311,5504,7183,7495,7939,8123
3025,9423,9423,10229,5628,7047,7087,7279,7423,5516,7339,7675,7903,8087
3026,9397,9397,8997,5680,6923,7175,7371,7491,5772,7187,7511,7795,8199
3027,10052,10052,9618,6064,6803,7043,7255,7275,6148,7207,7503,7823,8007
3028,8198,8198,7895,6056,6827,7143,7695,7743,6348,7275,7563,8019,8239
3029,7763,7763,8267,6388,7155,7347,7951,8187,6468,7627,8063,8615,8855
3030,8910,8910,8901,6404,7339,7503,8023,8271,6660,7659,7995,8391,8575
3031,9099,9099,8899,6500,7459,7699,8119,8175,6372,7887,8295,8799,8999
3032,8822,8822,8542,6588,7575,7715,8407,8615,7048,7807,8131,8711,8967
3033,9012,9012,9281,6372,7583,7895,8575,8623,6496,7843,8407,9127,9207
3034,8707,8707,8909,6264,7687,7983,8823,8863,6440,8155,8519,8863,9055
3035,9483,9483,9206,6264,7971,8139,8407,8591,6016,8399,8703,9023,9263
3036,8483,8483,8647,6108,7951,8183,8399,8679,5984,8343,8655,8951,9199
3037,9055,9055,8933,6204,7779,7971,8255,8503,6200,7939,8279,8583,8639
3038,9066,9066,9082,6320,7755,7975,8199,8399,6204,8127,8503,8999,9031
3039,8464,8464,8555,6508,7731,7967,8447,8463,6388,8035,8359,8591,8719
3040,9027,9027,9141,6344,7919,8119,8407,8455,6584,8155,8479,8879,9087
3041,8909,8909,8730,6312,7679,7923,8375,8407,6232,8019,8367,8807,9047
3042,8909,8909,8594,6320,7679,8207,8567,8647,6372,7895,8263,8743,8991
3043,8612,8612,9112,6196,7927,8215,8655,8687,6552,8183,8639,9215,9455
3044,8879,8879,8797,6232,7695,8163,8631,8695,6220,8359,8639,9007,9047
3045,8877,8877,8540,6216,7863,8103,8623,8647,6044,8171,8495,9159,9271
3046,8302,8302,8335,6168,7907,8247,8703,8743,6264,8351,8711,9207,9407
3047,8821,8821,8700,6248,8039,8343,8751,8767,6500,8551,8839,9135,9407
3048,9116,9116,9493,6272,7887,8279,8703,8887,6096,8263,8543,8911,8975
3049,8920,8920,8869,6236,7911,8311,8543,8759,6304,8431,8719,9095,9119
3050,8259,8259,8317,6268,7819,8099,8775,9015,6264,8159,8591,9063,9343
3051,8714,8714,8668,6296,7927,8171,8799,8823,6132,8463,8799,9287,9319
3052,8735,8735,8763,6232,7955,8239,8607,8855,6128,8223,8575,9263,9503
3053,8526,8526,8547,6340,8003,8223,8463,8503,6104,8455,8759,9015,9063
3054,9051,9051,8848,6036,8019,8255,8487,8695,6328,8471,8759,9079,9271
3055,8792,8792,8804,6396,7987,8123,8511,8519,6540,8127,8447,8967,9007
3056,8826,8826,8968,6256,7939,8199,8327,8511,6284,8471,8815,9095,9239
3057,9104,9104,9174,6404,7875,8107,8351,8519,6104,8279,8559,9031,9079
3058,8957,8957,8783,6128,8055,8107,8327,8343,6320,8415,8727,9055,9303
3059,8416,8416,8467,6208,7839,8059,8487,8511,6164,8091,8415,8935,9151
3060,8881,8881,8995,6216,7767,8007,8271,8511,6168,8151,8543,8967,9383
3061,9329,9329,9203,6236,7935,8167,8383,8399,6024,8199,8487,8935,9007
3062,8463,8463,8517,6240,7731,7987,8215,8415,6264,8311,8615,8919,9223
3063,8320,8320,8310,6304,7923,8147,8239,8439,6480,8327,8623,8863,9055
3064,8738,8738,8780,6308,7719,7971,8391,8599,6424,8059,8415,8831,8983
3065,8840,8840,8767,6524,7935,8187,8647,8671,6564,8263,8639,8975,9215
3066,8813,8813,8834,6296,7931,8143,8439,8663,6540,8215,8495,8935,9191
3067,8800,8800,8744,6452,7819,8191,8487,8503,6276,8239,8575,8919,9159
3068,8735,8735,8645,6668,7871,8075,8319,8511,6684,8215,8559,8887,9047
3069,8265,8265,8396,6432,7915,8127,8527,8599,6420,8343,8695,9071,9111
3070,8333,8333,8404,6400,8047,8319,8375,8567,6616,8247,8527,8943,9039
3071,8864,8864,8683,6388,7859,8279,8567,8823,6316,8199,8471,8895,9143
3072,8688,8688,8837,6440,8075,8327,8535,8783,6524,8423,8727,9127,9159
3073,8915,8915,8729,6372,8055,8295,8567,8583,6236,8327,8599,9023,9047
3074,8488,8488,8577,6132,8055,8303,8567,8575,6380,8471,8759,9119,9263
3075,8490,8490,8974,6404,8003,8279,8543,8799,6556,8303,8679,8999,9223
3076,9063,9063,8551,6656,8095,8327,8559,8575,6580,8271,8639,9031,9215
3077,8462,8462,8849,6644,8071,8303,8343,8551,6728,8423,8783,9103,9247
3078,9097,9097,8889,6592,8055,8271,8519,8527,6680,8239,8535,8823,8967
3079,8400,8400,8491,6368,8031,8239,8303,8503,6580,8463,8743,9007,9127
3080,9095,9095,8992,6356,8027,8255,8471,8495,6340,8295,8655,9071,9239
3081,8734,8734,8683,6300,7987,8215,8463,8639,6224,8319,8599,9055,9383
3082,9112,9112,8948,6036,7987,8239,8487,8703,6356,8155,8471,8935,9263
3083,8862,8862,9019,6256,7963,8199,8463,8663,6304,8327,8655,8935,9159
3084,8851,8851,8611,6244,7907,8215,8599,8631,6492,8399,8655,8927,9087
3085,8637,8637,8947,6036,7883,8139,8863,9063,6108,8023,8543,9527,9759
3086,7596,7596,8831,5988,7963,8147,8807,8855,6316,8391,8711,9127,9207
3087,9913,9913,8641,6316,8071,8359,8615,8735,6416,8327,8599,9135,9215
3088,8611,8611,8554,6544,7927,8343,8871,8895,6528,8423,8727,9103,9271
3089,7583,7583,7428,6532,7935,8415,8719,9023,7056,8335,8855,9327,9623
3090,8430,8430,8701,6720,8139,8431,8799,9055,7264,8575,8895,9247,9383
3091,8976,8976,8875,6620,8091,8351,8799,8823,6924,8367,8783,9551,9575
3092,8864,8864,8949,6844,8131,8543,9047,9055,6888,8575,8863,9479,9511
3093,9207,9207,9177,6920,8223,8455,8991,9023,6756,8455,8759,9159,9215
3094,9090,9090,8907,6928,8023,8463,9007,9223,7152,8239,8799,9367,9599
