TimeElapsed (s),MessageSentCount,MessageSentThroughput (KB/s),MessageReceivedCount,PublishLatencyMinValue (ms),PublishLatencyValueAtPercentile50 (ms),PublishLatencyValueAtPercentile75 (ms),PublishLatencyValueAtPercentile95 (ms),PublishLatencyValueAtPercentile99 (ms),EndToEndLatencyMinValue (ms),EndToEndLatencyValueAtPercentile50 (ms),EndToEndLatencyValueAtPercentile75 (ms),EndToEndLatencyValueAtPercentile95 (ms),EndToEndLatencyValueAtPercentile99 (ms)
2665,11722,11722,10844,6900,7831,8019,8207,8359,7204,8255,8551,8887,8943
2666,10824,10824,11172,6880,7807,8003,8207,8359,6992,8231,8527,8839,8903
2667,10807,10807,11169,6788,7827,8003,8199,8391,7116,8159,8439,8815,9007
2668,10758,10758,10886,6936,7815,8007,8199,8351,7072,8335,8631,8991,9167
2669,10667,10667,10776,6628,7811,7995,8207,8367,7016,8143,8551,8943,9319
2670,9008,9008,8487,6640,7959,8151,8343,8415,7200,8447,8727,9063,9135
2671,11153,11153,11139,6332,8191,8375,8471,8639,6588,8463,8727,9231,9327
2672,10518,10518,10874,6516,8175,8239,8391,8567,6760,8503,8847,9191,9255
2673,11441,11441,10947,6656,8155,8351,8575,8767,6856,8551,8927,9359,9551
2674,10680,10680,10299,6656,8179,8279,8463,8631,6784,8383,8703,9079,9151
2675,10709,10709,11037,6560,8199,8391,8639,8663,6428,8479,8743,9143,9295
2676,10440,10440,10831,6924,8263,8431,8567,8687,6976,8479,8831,9079,9223
2677,10762,10762,10930,6372,8255,8415,8727,8855,6760,8599,8903,9223,9255
2678,10655,10655,10812,6548,8163,8367,8695,8871,6540,8423,8767,9191,9375
2679,11368,11368,10719,6192,8055,8123,8311,8463,6060,8367,8751,9127,9183
2680,10933,10933,10980,6212,8051,8127,8311,8447,6228,8511,8783,9095,9111
2681,10688,10688,11304,6364,7995,8199,8479,8575,6424,8271,8631,8903,9095
2682,11031,11031,11041,6524,8063,8255,8463,8503,6524,8399,8767,8975,9151
2683,11294,11294,10663,6084,8035,8207,8287,8655,6464,8351,8703,8927,9111
2684,10801,10801,10594,6292,8019,8207,8391,8455,6416,8279,8543,8871,8895
2685,10884,10884,11416,6312,8015,8199,8399,8567,6388,8319,8655,9007,9119
2686,10424,10424,10741,6412,8023,8207,8399,8415,6512,8455,8807,9039,9199
2687,11042,11042,10962,6444,7975,8155,8391,8583,6480,8343,8647,8991,9119
2688,11465,11465,10724,6124,7967,8167,8383,8407,6268,8335,8695,8951,9103
2689,11262,11262,11730,6112,7987,8027,8351,8383,6600,8295,8663,8895,9039
2690,10832,10832,10997,6140,8003,8171,8215,8399,6528,8287,8623,8983,9159
2691,11142,11142,10473,6248,7951,7999,8335,8375,6484,8147,8543,8927,9127
2692,10617,10617,10632,6464,7967,8151,8351,8375,6604,8359,8695,8927,9079
2693,10400,10400,11360,6464,7983,8159,8343,8543,6144,8431,8735,9023,9215
2694,10800,10800,10603,6304,7959,8043,8391,8567,6340,8239,8615,8847,9023
2695,10419,10419,10456,6584,7983,8139,8423,8447,6708,8247,8615,8983,9007
2696,10782,10782,10895,6532,8007,8091,8287,8447,6540,8247,8591,8959,9151
2697,11564,11564,10669,6748,7939,8087,8295,8447,7092,8239,8583,8879,9031
2698,11035,11035,10783,6628,8019,8239,8439,8615,7220,8327,8695,9055,9111
2699,10290,10290,10704,6852,7935,8147,8471,8647,7032,8287,8695,9079,9255
2700,10951,10951,10885,7000,7975,8199,8415,8543,7220,8319,8679,9111,9287
2701,10581,10581,11057,6972,7975,8187,8543,8607,7152,8223,8535,8911,9063
2702,8224,8224,7480,6572,7999,8207,8519,8559,6536,8383,8647,8879,9223
2703,10481,10481,12101,157,7727,8067,8455,8575,316,7935,8391,9231,9271
2704,9581,9581,9733,1057,7227,7787,7927,8191,1241,7507,7955,8367,8423
2705,10098,10098,10461,2130,7135,7427,7543,7795,2310,7139,7587,8239,8279
2706,8984,8984,9201,3034,6647,7023,7231,7427,3246,6683,7051,7443,7667
2707,10137,10137,9858,3906,6475,6683,6943,6955,4224,6607,7019,7359,7447
2708,9762,9762,9730,4912,5939,6251,6391,6779,5252,6111,6371,6939,6959
2709,10537,10537,10572,5552,6103,6259,6755,6787,5220,6483,6819,7119,7183
2710,9643,9643,9730,5296,6103,7207,7683,7799,5168,6655,7611,8099,8215
2711,10319,10319,9814,5340,6163,8143,8639,8783,5412,6555,8679,9151,9207
2712,9634,9634,10384,5240,5927,8911,9647,9775,5260,6263,9311,10103,10215
2713,10396,10396,10016,5436,5855,9927,10511,10751,5508,6447,10391,11023,11207
2714,9960,9960,10093,5428,5787,9383,11375,11663,5268,6203,10103,11959,12143
2715,9955,9955,10021,5288,5831,11351,11951,11975,5112,6211,11415,12535,12863
2716,10545,10545,9714,5216,5819,11119,11935,12215,5328,6519,11183,12295,12423
2717,10093,10093,10780,5304,5819,11375,11967,12223,5372,6255,11431,12855,13127
2718,10750,10750,10731,5272,5815,10775,11935,12231,5384,6375,11623,12695,12999
2719,9897,9897,9720,5220,5823,11279,11871,11911,5244,6219,11759,12471,12591
2720,10909,10909,11178,5116,5627,10959,11887,12151,4936,6059,11359,12343,12447
2721,10222,10222,10287,5108,5699,10983,11831,12071,5176,6111,11439,12143,12271
2722,10433,10433,10084,5148,5459,10935,11783,12063,5064,5979,11303,12695,12999
2723,10407,10407,10441,5128,5423,10919,11799,12047,5092,5891,11015,12271,12551
2724,10543,10543,10742,5112,5651,10943,11471,12039,4952,5927,11287,12119,12383
2725,10278,10278,10397,4876,5595,11167,11799,12063,4904,5899,11831,12559,12799
2726,8998,8998,10327,5040,5679,10903,12087,12127,5324,6191,11631,12343,12503
2727,8461,8461,6680,5304,6131,11407,12087,12583,5300,6443,11415,12127,12391
2728,10334,10334,10966,5472,6167,11399,11959,12295,5284,6507,11607,12335,12439
2729,11277,11277,10191,5540,5927,9263,11879,12191,5384,6343,11399,12503,12791
2730,8742,8742,9085,5352,6143,11575,12063,12399,5328,6331,11767,12503,12847
2731,9647,9647,10561,5696,6407,11471,12095,12119,5512,6755,11559,12303,12399
2732,11571,11571,10101,5232,6259,9639,12151,12415,5396,6647,12231,12983,13119
2733,9621,9621,10854,5016,5899,11311,12127,12207,4900,6135,9999,12663,12951
2734,9511,9511,9762,5172,5899,11359,12007,12239,5152,6147,11975,12847,13159
2735,9928,9928,9905,5116,5827,11511,12127,12311,5080,6015,12119,12855,12959
2736,11393,11393,10103,4916,5651,9879,12439,12735,4968,6291,12071,12887,13247
2737,9500,9500,10258,5160,5491,11671,12463,12503,5096,5851,10375,12719,12935
2738,10574,10574,10456,5124,5499,11895,12487,12527,5212,6047,12271,12903,13167
2739,10249,10249,10742,5288,5683,11479,12063,12663,5100,6047,11663,12735,13423
2740,11358,11358,10394,4996,5567,11623,12135,12407,5020,5975,11791,12575,12855
2741,10285,10285,10998,4928,5491,11671,12207,12471,5228,6075,12343,13103,13215
2742,10585,10585,10784,5032,5583,11335,11903,12439,4872,5859,11431,12527,13239
2743,11035,11035,10346,4944,5347,11343,11943,12215,5200,6031,11887,12607,12823
2744,10478,10478,11228,5024,5451,11199,11831,12127,4844,5807,10367,12351,12575
2745,11315,11315,11436,4948,5451,11159,11799,12039,4924,5671,11703,12519,12775
2746,11185,11185,10460,4720,5323,10663,11687,11983,4724,6163,11343,12231,12327
2747,10095,10095,10637,4720,5487,10543,11431,11759,4580,5755,10999,11927,12199
2748,9952,9952,10138,4756,5515,10863,11431,11743,5016,5999,11111,11767,12095
2749,11213,11213,10924,4796,5331,10575,11399,11599,4604,5595,10911,11735,12015
2750,10953,10953,11256,4816,5323,10495,11103,11615,4896,5671,10703,11543,12255
2751,11413,11413,10474,4796,5491,10727,11327,11583,4972,6171,11335,12031,12119
2752,9940,9940,11094,4716,5507,10695,11471,11519,4572,5791,11111,12231,12407
2753,11585,11585,10733,4632,5467,9111,11527,11575,4888,5855,11079,11823,12247
2754,10631,10631,10337,4712,5651,10983,11279,11479,4732,5983,11111,11911,12207
2755,10502,10502,11413,4684,5731,10751,11327,11567,4872,5811,9719,12015,12463
2756,10070,10070,10169,4540,5707,10823,11607,11631,4720,5975,11223,12247,12463
2757,10947,10947,10034,4780,5407,9207,11431,11735,4592,5567,10087,12127,12383
2758,10225,10225,10926,4908,5475,10775,11583,11599,4836,5827,11351,12327,12455
2759,10846,10846,10018,4900,5507,10903,11463,11839,4952,5943,11415,12111,12255
2760,10088,10088,10823,4984,5503,10727,11511,11783,4860,5775,9943,12407,12687
2761,10887,10887,10169,5044,5563,11015,11615,11863,5016,5995,11519,12303,12591
2762,9867,9867,10687,5000,5483,11119,11615,11903,5092,6027,11607,12375,12591
2763,11360,11360,11114,5060,5435,10815,11879,11927,4924,6107,11423,12239,12407
2764,10649,10649,10104,5056,5611,11095,11615,11639,4920,6383,11487,12151,12255
2765,10047,10047,9757,5064,5395,9215,11719,11919,4912,5899,10071,12111,12471
2766,9059,9059,10319,5180,5671,11207,11759,11791,5084,6055,11303,12207,12415
2767,9460,9460,9402,5188,5735,11303,11919,12159,5336,6119,11647,12639,12887
2768,11122,11122,10532,5224,5731,11255,11943,12007,5388,6391,11607,12519,12735
2769,10879,10879,11059,5016,5671,11271,11879,12199,5112,6247,10415,12447,12807
2770,11208,11208,11253,5084,5695,11191,11799,12039,5096,5975,11639,12535,12775
2771,10901,10901,10387,4880,5499,11063,11847,12031,4952,5915,11383,12295,12575
2772,10392,10392,11273,4644,5519,11071,11799,11943,4524,5627,10215,11983,12247
2773,11813,11813,10777,4700,5363,11111,11663,11959,4876,5891,11631,12535,12823
2774,11006,11006,11177,4632,5223,11079,11711,11951,4728,5723,11199,12423,12655
2775,10638,10638,10906,4688,5451,11159,11679,11919,4684,5563,11463,12135,12319
2776,11522,11522,11525,4612,5135,10863,11567,11671,4704,5627,11151,12255,12543
2777,10447,10447,10512,4616,5155,10791,11759,11807,4408,5515,10999,12167,12303
2778,10462,10462,10868,4696,5319,10511,11375,11631,4780,5831,10751,11703,11951
2779,11162,11162,10731,4596,5351,10679,11167,11199,4580,5659,11263,12031,12079
2780,11036,11036,10489,4820,5355,10255,11095,11423,4952,6003,10631,11855,12303
2781,10079,10079,11001,4900,5391,9183,11119,11423,5116,5879,9647,11687,11743
2782,11209,11209,10461,4912,5431,10559,11239,11527,4988,6171,11135,11823,12103
2783,10261,10261,10934,4940,5507,10303,11199,11231,4820,5799,10687,11927,12191
2784,11022,11022,11009,4724,5731,10303,11159,11463,4640,5855,10495,11727,12031
2785,10957,10957,10385,4744,5563,10319,11191,11447,4776,5991,11151,11847,12279
2786,9965,9965,11557,4676,5555,9319,11183,11463,4616,6247,10695,11671,11735
2787,11800,11800,10568,4664,5759,10823,11335,11535,4680,5903,10791,11735,11983
2788,10148,10148,10443,4864,5755,10871,11271,11535,4744,5979,10887,11591,11863
2789,11179,11179,11025,4716,5507,9143,10991,11239,4600,5551,9679,11719,11967
2790,8815,8815,8919,4720,5455,10847,11239,11567,4852,5903,11247,11767,12111
2791,10714,10714,9887,5068,5671,9567,11255,11495,4952,5951,11231,12087,12135
2792,10111,10111,10795,5204,5511,9351,11335,11583,5196,6095,9975,12007,12423
2793,11437,11437,10613,4976,5803,10751,11527,11591,5360,6399,11135,12087,12271
2794,10079,10079,10920,5176,5779,9575,11295,11535,5128,6103,10191,11983,12215
2795,10697,10697,10078,5084,5823,10823,11583,11615,5024,6355,11567,12295,12519
2796,9528,9528,10564,4964,5419,11071,11623,11639,5096,6027,10591,11983,12415
2797,10563,10563,9882,5140,5455,11103,11679,11919,5004,5987,11287,12535,12791
2798,11092,11092,11078,5048,5739,10999,11631,11767,5224,6043,11159,11887,12343
2799,10267,10267,10564,5056,5807,10847,11583,11823,4880,6271,11383,11999,12223
2800,11036,11036,10846,5212,5775,10983,11599,11871,5212,6151,11535,12263,12519
2801,9804,9804,10367,4984,5679,11071,11607,11847,5092,6027,11327,12223,12343
2802,10968,10968,9793,5032,5855,10711,11783,12087,5044,5995,11599,12551,12847
2803,10205,10205,11205,4872,5619,9607,11559,11879,4860,5839,9951,12391,12703
2804,11757,11757,11113,4852,5675,10671,11479,11759,4952,6151,11279,12239,12503
2805,10109,10109,10521,4812,5687,10911,11495,11759,4800,6031,11199,11911,12319
2806,10610,10610,10822,5024,5671,9471,11455,11711,4824,5811,10191,11983,12415
2807,11682,11682,10426,4916,5303,10847,11423,11719,5188,6003,11119,11823,12247
2808,9539,9539,10348,4996,5475,10855,11447,11711,4844,5863,11199,11943,11999
2809,10877,10877,10964,4960,5483,10631,11447,11647,4856,5939,11463,12079,12279
2810,11401,11401,11379,4956,5507,10807,11415,11663,5148,5963,11527,12263,12311
2811,10251,10251,10788,5104,5503,10847,11447,11647,5004,5791,11359,12327,12607
2812,11809,11809,11158,4676,5251,9583,11471,11711,4916,5851,11039,12015,12247
2813,11364,11364,10832,4868,5451,10775,11359,11647,4784,5771,11127,11639,11887
2814,10018,10018,10937,4688,5431,10695,11279,11535,4820,5619,10711,11951,12215
2815,11037,11037,10976,4760,5203,10391,11231,11463,4952,5843,10479,11999,12439
2816,10928,10928,10271,4920,5279,10439,11471,11519,5004,6031,11199,12135,12327
2817,10028,10028,10669,4976,5255,10463,11023,11279,4864,5619,9935,11759,12015
2818,10156,10156,10568,4760,5547,10767,11359,11607,4760,5975,11207,12183,12327
2819,10903,10903,10845,4804,5579,9415,11271,11631,5080,6051,10151,11943,12447
2820,11756,11756,10292,5048,5567,10487,11287,11559,4968,5947,10839,11775,12071
2821,9498,9498,10981,4944,5639,10847,11375,11615,4768,6019,11175,11911,12215
2822,10975,10975,10949,5028,5347,9343,11375,11591,4880,5871,9863,11975,12239
2823,11768,11768,10509,4780,5483,10847,11375,11639,5016,5983,11183,12135,12279
2824,9687,9687,10936,4956,5531,11023,11583,11639,4792,5999,11175,11911,11959
2825,11356,11356,10534,4760,5463,9663,11567,11623,4952,5911,11479,12263,12543
2826,10188,10188,10608,4796,5547,11167,11639,11743,4852,5815,11375,12351,12407
2827,10772,10772,10093,4900,5547,10927,11799,11831,4980,5755,11511,12175,12247
2828,10374,10374,10828,4852,5351,10975,11511,11759,4808,6047,11431,12399,12647
2829,10563,10563,10926,5044,5499,9759,11375,11719,5148,6075,10655,11983,12431
2830,11062,11062,10107,5100,5535,10879,11367,11623,5044,5999,11135,11815,11863
2831,9794,9794,10760,5080,5531,9831,11463,11487,4868,5651,10647,12007,12063
2832,10226,10226,10326,5072,5655,10967,11519,11791,5028,6027,11655,12335,12591
2833,10810,10810,10700,5036,5619,9911,11791,11815,5176,6155,10727,12239,12511
2834,9966,9966,10242,4968,5603,11063,11655,11903,4984,5955,11375,12599,12871
2835,11123,11123,10291,5016,5531,9975,11687,11927,4964,5915,11239,12151,12535
2836,9577,9577,10336,4968,5519,11439,11975,11999,5068,6023,11623,12687,12959
2837,10872,10872,10802,4804,5711,11039,11679,11911,4852,6095,10223,12479,12743
2838,11139,11139,10576,4824,5859,11247,11615,11863,5184,6411,11823,12519,12767
2839,9481,9481,9821,5032,5883,11175,11759,11791,5224,6087,11591,12295,12343
2840,10908,10908,10200,5068,5635,9975,11679,11919,5200,6295,11135,12079,12127
2841,10854,10854,10376,5236,5831,11303,11639,11911,5244,6495,11647,12575,12879
2842,9652,9652,10911,5236,5783,10895,11607,11847,5112,6123,11191,12407,12463
2843,10755,10755,10587,5272,5771,10847,11415,11471,5196,6123,11447,12063,12271
2844,11040,11040,10376,5036,5871,11095,11647,11679,5060,6479,11623,12319,12599
2845,10158,10158,11115,4968,5815,9887,11431,11695,4948,6127,9959,11783,12031
2846,11355,11355,10552,4700,5783,10991,11607,11703,4948,5987,11127,12311,12575
2847,9951,9951,10858,4708,5675,10039,11543,11647,4720,6219,11551,12159,12343
2848,10059,10059,10714,4928,5731,11063,11599,11655,5080,6107,11207,12175,12439
2849,11596,11596,10471,4896,5739,10743,11471,11519,4936,6299,10759,11799,12071
2850,10796,10796,10436,5060,5671,10879,11223,11495,4948,6331,11255,11839,12079
2851,7441,7441,7834,5152,5835,11039,11463,11647,5224,6079,11383,12175,12367
2852,10650,10650,10838,5604,5879,9975,11383,11607,5584,6367,10391,11751,12423
2853,10358,10358,10239,5532,5995,10943,11471,11711,5432,6427,11295,12151,12279
2854,11005,11005,10623,5392,5847,10071,11495,11719,5428,6315,10615,12215,12487
2855,10467,10467,10700,5188,5903,11271,11815,11839,5280,6415,11855,12535,12623
2856,10126,10126,10206,4944,5895,10111,11807,12047,4944,6323,10303,12455,12719
2857,10629,10629,10789,4944,5783,10983,11783,11807,5052,6371,11783,12319,12559
2858,10546,10546,10732,5012,5611,11183,11759,11791,5260,6067,11607,12375,12415
2859,11228,11228,10727,5000,5579,9903,11687,11711,4836,6151,10583,11983,12031
2860,10998,10998,10853,5112,5547,11031,11527,11751,5012,6123,11287,12039,12095
2861,10578,10578,10625,5140,5471,11127,11623,11847,4924,6047,11599,12343,12583
2862,10873,10873,11172,4904,5439,9863,11599,11887,4904,5795,10167,12023,12447
2863,11003,11003,10854,4940,5467,10839,11711,11967,4920,5799,11047,12311,12767
2864,10489,10489,11164,4696,5375,9847,11367,11583,4896,5767,10263,11951,12207
2865,11100,11100,10893,4484,5235,10999,11343,11575,4364,5447,11087,11815,12231
2866,10891,10891,10924,4500,5167,10863,11695,11943,4512,5487,11367,11983,12215
2867,10998,10998,11108,4512,5215,11079,11863,12175,4308,5731,10391,12575,12855
2868,11826,11826,10988,4500,5067,10823,11375,11631,4468,5555,11111,11927,12175
2869,10581,10581,11268,4732,5063,9703,11535,11583,4652,5611,10263,12223,12455
2870,11834,11834,10805,4660,5231,10791,11551,11599,4872,5747,11263,12071,12255
2871,10642,10642,11278,4908,5195,11031,11799,11831,4792,5719,11095,12119,12335
2872,11038,11038,11214,4572,5159,10783,11567,11855,4484,5483,11327,11983,12215
2873,11367,11367,10959,4908,5135,9639,11607,11903,4676,5563,10183,12527,12839
2874,9934,9934,10721,4656,5231,10807,11583,11911,4396,5835,10903,12327,12647
2875,11345,11345,11249,4772,5207,11039,11615,11855,4776,5767,11423,12223,12463
2876,10977,10977,11093,4648,5175,10999,11791,11831,4584,5455,11039,12071,12263
2877,12110,12110,11255,4668,5211,10671,11495,11759,4672,5539,11327,12103,12159
2878,10424,10424,10972,4644,5187,9543,11455,11719,4784,5771,10119,12423,12703
2879,11231,11231,11337,4596,4983,10911,11471,11727,4648,5491,11271,12303,12575
2880,11828,11828,11017,4648,5123,10719,11447,11759,4460,5559,11527,12295,12383
2881,10707,10707,11536,4664,4955,9767,11455,11479,4512,5355,10263,11727,12031
2882,11599,11599,10990,4684,5119,10951,11311,11543,4496,5491,11303,12119,12183
2883,10793,10793,11455,4716,5043,9919,11591,11823,4660,5631,10559,12463,12735
2884,11770,11770,10860,4468,4959,10735,11591,11855,4568,5563,11527,12471,12647
2885,10696,10696,11495,4656,4967,10695,11439,11543,4700,5527,11327,12119,12311
2886,10503,10503,10499,4660,4983,9847,11263,11487,4492,5495,10991,11959,12223
2887,9982,9982,10152,4664,5259,11023,11567,11599,4636,5739,11215,12239,12519
2888,11453,11453,10863,4748,5283,9959,11663,11703,4580,5683,10639,12039,12455
2889,10755,10755,10487,4724,5339,10895,11463,11695,4932,5799,11543,12311,12591
2890,11012,11012,11607,4848,5383,10863,11631,11719,4792,5887,11215,12375,12455
2891,11806,11806,11175,4800,5131,9991,11599,11655,4716,5567,10375,11999,12079
2892,10848,10848,10832,4652,5347,11119,11463,11719,4548,5703,11175,11911,12127
2893,10605,10605,11412,4684,5179,10855,11687,11935,4752,5607,10295,12207,12399
2894,12294,12294,11052,4356,5203,9751,11559,11671,4632,5611,11431,12255,12551
2895,9838,9838,10834,4656,5199,11151,11639,11895,4460,5575,11687,12375,12647
2896,11077,11077,11551,4668,5195,11127,11639,11903,4572,5651,11167,11975,12439
2897,11900,11900,11036,4592,5191,9943,11687,11943,4608,5559,11255,12039,12239
2898,10748,10748,11553,4600,5143,10975,11591,11863,4508,5387,11551,12559,12815
2899,12098,12098,11035,4660,5123,10895,11511,11783,4732,5715,11143,12383,12655
2900,10714,10714,11652,4748,5075,9487,11391,11631,4768,5511,10095,11999,12415
2901,12093,12093,11037,4572,5087,10791,11623,11935,4640,5619,11047,12103,12543
2902,10634,10634,10914,4552,5111,10823,11655,11855,4412,5395,10887,11631,12127
2903,10530,10530,11371,4612,5131,9927,11359,11615,4512,5527,10239,11935,12199
2904,11306,11306,11199,4632,5171,10831,11383,11647,4488,5451,11047,11767,11839
2905,11977,11977,11331,4608,4939,10559,11359,11599,4448,5519,11311,12079,12183
2906,10809,10809,11361,4620,4959,9695,11335,11391,4528,5359,10159,11903,12039
2907,11527,11527,11044,4644,5151,10567,11383,11711,4600,5467,11263,12063,12295
2908,10070,10070,11087,4332,4947,10975,11535,11775,4436,5511,11151,11855,12287
2909,10835,10835,9993,4432,5219,10943,11487,11719,4540,5911,10207,11775,12071
2910,11345,11345,10995,4756,5155,10967,11535,11823,4684,5527,11527,12367,12639
2911,10784,10784,10552,4736,5315,9919,11623,11783,4536,5419,10863,12399,12487
2912,8407,8407,8945,4936,5643,11031,11967,12263,4948,5927,11207,12415,12719
2913,11422,11422,11701,5120,5591,11223,11711,12039,5140,5975,11271,12087,12335
2914,10731,10731,10718,5008,5623,11207,11751,11783,4964,6119,11367,12167,12247
2915,11072,11072,10847,4944,5515,10063,11743,12015,4936,5883,10775,12703,12991
2916,10329,10329,9924,4952,5627,11247,11727,11991,5044,5947,11775,12543,12831
2917,9618,9618,10079,4728,5767,11263,11847,12111,4664,5839,11759,12671,12743
2918,10292,10292,10423,4888,5771,11263,12167,12407,4852,6359,11759,12623,12903
2919,10394,10394,10726,4904,5715,10031,12215,12487,4720,6183,10327,12503,12783
2920,11628,11628,10753,4996,5979,11271,11911,12167,5116,6435,11535,12391,12647
2921,11063,11063,10961,4920,5747,11047,11959,12143,5000,6111,11479,12351,12471
2922,11010,11010,11599,4848,5667,11023,11951,12215,4660,5831,10711,12855,13127
2923,10571,10571,10787,4744,5435,11215,11951,12207,4732,5671,11879,12695,12959
2924,10935,10935,11125,4684,5043,10143,11751,11999,4600,5595,10887,12511,12767
2925,11573,11573,10659,4740,5219,10935,11791,12079,4632,5747,11527,12327,12655
2926,10214,10214,11144,4932,5335,10879,11503,12039,4760,5659,11319,12135,12415
2927,10649,10649,10611,4944,5259,11175,11735,12015,4796,5643,10655,12247,12511
2928,12053,12053,10937,4732,5279,11143,11767,11991,4784,5903,11543,12199,12319
2929,9992,9992,11098,4680,5467,11111,12007,12263,4708,5563,11175,12727,13007
2930,11399,11399,11017,4660,5231,10143,11671,11943,4808,5675,11455,12567,12855
2931,9715,9715,10341,4796,5319,10799,11647,11975,4744,5847,11215,12391,12751
2932,11800,11800,10734,4784,5359,11159,11735,11967,4868,5699,11479,12335,12647
2933,10970,10970,11160,4792,5103,10895,11751,11991,4828,5727,11487,12359,12607
2934,10731,10731,10667,4872,5159,11191,12007,12039,4916,5679,11343,12167,12327
2935,11050,11050,11562,4816,5303,11191,11751,12023,4664,5663,11303,12679,12975
2936,10729,10729,10745,4764,5355,11207,11775,12079,4800,5763,10911,12559,12855
2937,11762,11762,11180,4740,5191,11015,11751,12199,4572,5699,11503,12383,12879
2938,10513,10513,10805,4704,5243,11183,11759,11943,4656,5771,11359,12351,12455
2939,10901,10901,10990,4676,5227,11135,11991,12207,5044,5935,11439,12215,12455
2940,11180,11180,11617,4816,5395,11119,11855,12191,4664,5551,10687,12287,12463
2941,10807,10807,10795,4580,5331,11055,11679,11903,4708,5623,11359,12183,12263
2942,10611,10611,10624,4620,5395,10079,11655,11927,4856,5779,10663,12527,12807
2943,10951,10951,10849,4924,5267,11023,11599,11839,4752,5915,11823,12415,12655
2944,10525,10525,10622,4912,5415,11015,11607,11831,4836,5795,11207,12063,12471
2945,11443,11443,11089,4768,5291,10711,11807,11863,4688,5591,10775,12127,12351
2946,10528,10528,9954,4972,5543,10975,11567,11807,5092,6023,11279,11959,12159
2947,9597,9597,10374,5064,5427,11111,11847,11943,4944,5899,11487,12639,12919
2948,10466,10466,10373,4892,5451,10239,11911,12247,4892,5803,10887,12743,13079
2949,10716,10716,10757,4952,5675,11231,11743,11999,5024,5991,11839,12543,12671
2950,11678,11678,10632,5116,5507,11167,11975,12287,5260,6079,11415,12503,12807
2951,10638,10638,11644,4828,5603,11007,12031,12303,4952,5955,10639,12287,12567
2952,10889,10889,10228,4788,5415,11079,12167,12335,4704,5827,11887,12735,13023
2953,10281,10281,10541,4872,5343,11319,11967,12223,4776,5887,11695,12575,12863
2954,10008,10008,10678,4764,5559,11319,12151,12391,4728,5831,11327,12471,12943
2955,11438,11438,10945,4804,5407,11375,12175,12439,4812,5811,11743,12591,12831
2956,10767,10767,11192,4824,5403,11111,12143,12423,4748,5663,11311,12375,12679
2957,11459,11459,11520,4784,5307,10439,12199,12487,4620,5623,11687,12799,13079
2958,11806,11806,11532,4780,5271,10935,12151,12431,4900,5671,11223,12839,13327
2959,10913,10913,11264,4616,5227,11135,11975,12255,4772,5771,11111,12599,12895
2960,10945,10945,10868,4640,4987,10239,11799,12279,4600,5455,10343,12239,12791
2961,11832,11832,11428,4652,4979,11127,11927,12151,4556,5463,11639,12343,12583
2962,10069,10069,10471,4688,5099,10367,11983,12151,4536,5511,11463,12431,12663
2963,10857,10857,10879,4732,5067,11191,12079,12335,4724,5571,10975,12911,13215
2964,11165,11165,11116,4592,5127,10071,12095,12383,4480,5559,11207,12799,13063
2965,10722,10722,10879,4720,5119,11247,12055,12311,4580,5555,11495,12631,12887
2966,12003,12003,11117,4800,5187,9967,11695,11999,4948,5815,11183,12271,12455
2967,10544,10544,11139,4712,5227,11119,11999,12255,4520,5491,11351,12279,12551
2968,10615,10615,10953,4724,5059,10151,12151,12311,4604,5567,11551,12927,13215
2969,10976,10976,10915,4656,5243,11343,12351,12447,4956,5923,11127,12751,13167
2970,11359,11359,11107,4600,5255,11295,12111,12367,4716,6043,11447,12519,12767
2971,10241,10241,10633,4828,5595,11471,12143,12383,4784,5915,11447,12431,12567
2972,10350,10350,9318,5080,5555,11175,12023,12279,4940,5831,11255,12199,12375
2973,8410,8410,9146,5048,5667,11247,12167,12335,5268,6027,11863,12775,13087
2974,11183,11183,10752,5240,5843,10359,11895,12463,5288,6247,11023,12439,13383
2975,10785,10785,10132,5204,6027,11183,12071,12143,5408,6663,11591,12775,13063
2976,10106,10106,11083,5296,6031,11423,12087,12367,5284,6239,11423,12903,13303
2977,10973,10973,10193,5428,5943,11167,11783,12055,5172,6379,11543,12463,12743
2978,9320,9320,10198,5148,5723,11511,12079,12367,5284,6163,11951,12655,12863
2979,11233,11233,10289,5256,5835,11271,12167,12487,5036,6347,11599,12503,12791
2980,10109,10109,10505,5200,5671,11127,12175,12431,5224,6103,11447,12327,12591
2981,10325,10325,10858,5240,5703,11215,11975,12255,5184,6123,11495,12895,13215
2982,11271,11271,10324,5312,5775,10943,11991,12311,5404,6371,11551,12735,13055
2983,10596,10596,11527,5088,5599,11263,11927,12127,5244,6103,10671,12631,12719
2984,11578,11578,10659,4924,5507,10367,12111,12415,4960,6135,11551,12455,12719
2985,9780,9780,10819,5008,5711,11135,12167,12439,5032,6055,10951,12319,12591
2986,11233,11233,10766,5008,5535,10319,11935,12287,4872,5615,10999,12703,12991
2987,10035,10035,10418,4816,5379,11215,12263,12343,5108,6083,11639,13063,13255
2988,10825,10825,10548,4876,5427,10959,12047,12295,5148,6183,11071,12703,12959
2989,10683,10683,10207,5132,5647,11175,12087,12351,5052,6047,11623,12551,12823
2990,10642,10642,11101,5036,5615,10855,12039,12487,5228,6091,11471,12447,12631
2991,10566,10566,10674,5176,5707,11007,12039,12143,5064,6263,11447,12159,12367
