TimeElapsed (s),MessageSentCount,MessageSentThroughput (KB/s),MessageReceivedCount,PublishLatencyMinValue (ms),PublishLatencyValueAtPercentile50 (ms),PublishLatencyValueAtPercentile75 (ms),PublishLatencyValueAtPercentile95 (ms),PublishLatencyValueAtPercentile99 (ms),EndToEndLatencyMinValue (ms),EndToEndLatencyValueAtPercentile50 (ms),EndToEndLatencyValueAtPercentile75 (ms),EndToEndLatencyValueAtPercentile95 (ms),EndToEndLatencyValueAtPercentile99 (ms)
2692,13847,13847,14493,4580,5895,6091,6243,6375,4780,6207,6599,6939,7031
2693,14978,14978,14414,4544,5871,6079,6291,6335,4616,5947,6351,6687,6803
2694,14771,14771,14736,4524,5839,5999,6219,6263,4656,6075,6499,6887,7039
2695,14483,14483,14370,4544,5823,5983,6219,6267,4664,6147,6579,6903,7067
2696,14269,14269,14240,4500,5811,5971,6119,6247,4536,5995,6343,6739,6907
2697,14150,14150,14228,4524,5823,5971,6147,6219,4532,5943,6367,6775,6915
2698,14673,14673,14876,4544,5827,5991,6163,6223,4644,6071,6475,6931,6963
2699,14358,14358,14447,4544,5827,6071,6243,6267,4672,6047,6459,6783,6911
2700,13869,13869,13996,4568,5835,6023,6287,6335,4792,6039,6479,6935,7087
2701,14404,14404,14555,4612,5875,6039,6231,6327,4840,6079,6519,6927,7083
2702,12812,12812,16185,294,5919,6055,6275,6315,163,6179,6491,6911,7051
2703,19227,19227,17309,309,5671,5919,6267,6379,525,5663,6039,6487,6643
2704,17200,17200,18145,1360,5123,5487,5727,5831,1438,5331,5671,6055,6271
2705,18254,18254,17879,2320,4555,5199,5407,5583,2434,4699,5275,5767,5939
2706,18095,18095,17660,3204,4303,4831,5167,5403,3272,4491,5035,5579,5775
2707,17384,17384,17363,3308,4423,4823,4987,5115,3296,4663,5087,5599,5835
2708,16867,16867,17081,3272,4467,4891,5343,5791,3278,4643,5155,5767,6223
2709,16768,16768,17151,3270,4751,4987,6283,6755,3138,4787,5267,6951,7395
2710,18219,18219,17577,3340,4707,5019,7467,7875,3318,4979,5499,7887,8351
2711,18716,18716,19153,3300,4687,4923,8071,8567,3232,4903,5427,8799,9271
2712,17516,17516,17233,3308,4423,4907,9119,9415,3164,4763,5239,9719,9991
2713,17636,17636,17803,3146,4535,4887,9095,9335,3126,4795,5211,9399,9679
2714,17505,17505,17282,3168,4531,4783,9295,9351,3292,4711,5135,9111,9623
2715,16386,16386,16830,3348,4519,4815,9367,9623,3302,4695,5123,9607,10071
2716,16990,16990,16925,3358,4631,4915,9215,9495,3266,4735,5175,9247,9591
2717,18064,18064,18342,3404,4615,4967,9351,9591,3366,4987,5459,9727,9983
2718,16556,16556,16850,3496,4611,4991,9103,9367,3348,4939,5463,9175,9663
2719,17884,17884,17925,3500,4687,5023,9327,9559,3294,4955,5411,9295,9647
2720,17864,17864,17246,3326,4755,4999,9159,9575,3266,4919,5303,9615,9887
2721,18170,18170,17799,3296,4647,4923,9095,9543,3184,4887,5299,9287,9799
2722,18132,18132,17951,3322,4607,4879,9319,9543,3390,4819,5303,9799,10255
2723,14636,14636,16228,3250,4623,4919,9327,9711,3320,4871,5339,9479,9943
2724,14043,14043,12803,3534,4871,5135,9511,9679,3494,5047,5307,9631,10039
2725,15481,15481,15848,3696,4963,5119,9431,9879,3640,5211,5547,10079,10407
2726,15039,15039,14396,3910,5143,5327,9655,9871,3860,5371,5791,9983,10687
2727,14086,14086,13766,4128,5355,5491,9783,10095,4168,5731,6071,9935,10231
2728,14733,14733,14876,4080,5531,5739,9975,10303,3940,5695,6127,10519,11047
2729,14686,14686,15098,4212,5423,5787,10239,10495,4316,5663,6083,10423,10847
2730,15067,15067,15014,4284,5507,5655,10167,10591,4156,5595,6095,10935,11239
2731,15242,15242,14939,4128,5483,5723,10559,10815,4040,5595,5983,11119,11535
2732,14421,14421,14592,4152,5355,5707,10415,10975,4244,5571,6067,10695,11255
2733,14381,14381,14321,4244,5467,5631,10623,11231,4224,5471,5999,10935,11263
2734,14638,14638,14818,4260,5291,5539,10919,11495,4480,5459,5951,11583,12175
2735,14476,14476,14733,4324,5295,5679,10871,11463,4112,5327,5895,11503,12111
2736,14807,14807,14539,4516,5395,5699,11031,11391,4232,5539,5963,11743,12095
2737,14587,14587,14419,4472,4959,5575,11487,11823,4244,5239,5747,11943,12287
2738,14973,14973,14980,4288,5211,5703,11575,11895,4096,5267,6027,11855,12151
2739,15012,15012,14697,4228,5407,5715,11207,11463,4400,5499,6039,11271,11695
2740,14151,14151,14699,4368,5091,5691,11495,11799,4316,5283,5907,11847,12175
2741,14604,14604,14701,4324,5291,5631,11623,11903,4204,5435,5867,12439,12767
2742,14854,14854,14778,4280,5271,5607,11455,11951,4148,5423,5783,11975,12647
2743,14549,14549,14965,4380,5295,5567,11975,12039,4324,5583,5927,12095,12543
2744,15036,15036,14549,4376,5375,5579,11751,12311,4276,5479,5823,12015,12343
2745,15416,15416,14862,4392,5275,5523,11687,12239,4148,5475,5991,12647,13207
2746,14972,14972,15211,4152,5115,5543,11631,12191,4280,5411,5855,12511,13087
2747,14379,14379,14388,4100,5271,5551,11503,11839,4168,5419,5851,12255,12671
2748,13816,13816,14365,4112,5295,5603,11463,11823,4116,5667,6027,12143,12591
2749,14422,14422,14242,4140,5387,5647,11767,12047,4264,5615,5979,12367,12751
2750,14770,14770,14513,4120,5431,5823,11511,11799,4156,5767,6243,11927,12215
2751,13768,13768,14674,4136,5547,5711,11815,12135,4340,5663,6123,12087,12431
2752,14562,14562,13982,4264,5643,5827,11591,12183,3978,5779,6135,11751,12359
2753,14862,14862,14683,4448,5451,5823,11631,12167,4188,5571,6135,11703,12255
2754,15290,15290,14786,4008,5335,5815,11391,11647,4192,5695,6251,11879,12215
2755,14279,14279,14815,4054,5519,5923,11703,11983,4062,5651,6223,12479,12791
2756,14874,14874,14840,4220,5483,5747,11311,11887,4196,5687,6111,11951,12631
2757,14023,14023,14651,4136,5439,5727,11623,11903,4066,5599,6175,12415,12543
2758,14777,14777,14385,4188,5383,5683,11687,11967,3996,5515,5931,12039,12367
2759,14638,14638,14851,4212,5375,5663,11167,11679,4248,5487,5875,11655,12263
2760,15103,15103,15110,4396,5367,5647,11471,11999,4328,5371,5823,11599,12159
2761,15401,15401,14559,4388,5375,5555,11655,11951,4232,5567,5951,12015,12327
2762,14742,14742,15087,4380,5295,5631,11623,11935,4412,5471,5943,12559,12887
2763,15061,15061,14856,4124,5155,5659,11623,11951,4268,5407,5939,12447,12775
2764,14510,14510,14901,4180,5275,5619,11543,11919,4168,5507,5855,12239,12671
2765,14510,14510,15072,3944,5271,5543,11527,11855,3846,5475,5935,12127,12567
2766,15157,15157,14520,4160,5331,5551,11503,11839,4004,5551,5943,12047,12375
2767,14557,14557,14151,4192,5339,5555,11575,11895,4204,5519,5867,11959,12279
2768,15037,15037,15540,4272,5119,5419,11343,11663,4168,5367,5763,11583,11895
2769,14823,14823,14300,4244,5203,5459,11599,11959,4078,5515,5915,11743,12095
2770,14304,14304,14620,4240,5347,5675,11599,11927,4256,5683,6039,11943,12279
2771,14528,14528,14702,4180,5163,5699,11583,11919,4136,5315,5783,12543,12895
2772,14415,14415,14332,4224,5335,5723,11607,11871,4088,5315,5839,12407,12791
2773,14426,14426,14640,4288,5399,5507,11759,11991,4604,5531,5891,12351,12743
2774,15022,15022,14672,4340,5239,5539,11503,12047,4548,5447,5819,11991,12655
2775,14774,14774,14793,4280,5219,5551,11783,12063,4160,5439,5991,12127,12575
2776,14102,14102,14522,4300,5235,5771,11847,12127,4112,5563,5911,12127,12471
2777,15177,15177,14228,4312,5247,5571,11871,12167,4284,5515,5863,11735,12303
2778,15017,15017,15159,4196,5003,5579,11575,12111,4196,5439,6107,11927,12223
2779,13569,13569,14667,4216,5207,5739,11559,12087,4072,5247,5847,12511,13063
2780,14998,14998,14515,4196,5387,5671,11791,12063,4176,5587,6027,12295,12959
2781,15601,15601,15281,3952,5163,5667,11831,12407,4128,5459,5963,12207,12895
2782,14844,14844,14934,4152,5303,5619,11735,12135,4288,5267,5855,12359,12511
2783,14947,14947,14799,4220,5115,5679,11567,11887,4260,5427,5795,12023,12327
2784,14725,14725,15069,4488,5191,5611,11519,12143,4188,5283,5683,11911,12615
2785,14472,14472,15042,4264,4927,5427,11535,12119,4384,5231,5695,12135,12527
2786,15728,15728,14682,4424,5123,5395,11999,12135,4260,5419,5795,11991,12295
2787,12203,12203,12752,4252,5163,5599,11743,12175,4468,5431,5823,11935,12359
2788,15502,15502,14865,4348,5147,5775,11775,12095,4488,5511,5983,11919,12239
2789,14834,14834,14918,4308,5511,5795,11767,12087,4352,5451,6127,12087,12399
2790,15098,15098,15232,4292,5443,5719,11207,11711,4216,5515,6191,11975,12655
2791,14379,14379,15053,4140,5175,5731,11719,11975,4120,5579,6063,12143,12535
2792,14060,14060,14049,4116,5495,5803,11767,12103,4048,5547,5991,12071,12415
2793,15149,15149,14499,4172,5359,5703,11535,12111,3976,5551,5923,11719,12311
2794,14808,14808,14963,4204,5335,5651,11799,12111,4152,5367,5743,11863,12183
2795,14666,14666,14755,4240,5395,5455,11775,12335,4316,5315,5875,12095,12399
2796,14926,14926,14787,4228,5399,5483,11783,12079,4248,5491,5847,12695,12999
2797,14453,14453,14304,4232,5223,5455,11703,12047,4392,5483,5855,12583,12919
2798,14105,14105,14828,4324,5379,5463,11775,12055,4086,5255,5683,12431,12815
2799,14747,14747,14518,4308,5387,5463,11423,11831,4328,5487,5831,12063,12439
2800,15008,15008,14705,4284,5319,5507,11415,11743,4204,5523,6011,11951,12263
2801,14663,14663,15259,4160,5379,5491,11687,11999,4058,5307,5935,12087,12535
2802,15521,15521,14696,4196,5255,5583,11447,11999,3954,5443,5835,11703,12279
2803,14866,14866,15228,4136,5179,5671,11471,12007,4136,5515,6019,11607,12159
2804,15043,15043,15035,4128,5023,5851,11359,11895,3988,5523,5955,11455,12007
2805,15290,15290,15340,4112,5315,5815,11567,11631,3886,5511,6119,11879,12207
2806,14480,14480,14366,4132,5219,5711,11863,11911,4094,5559,6103,12399,12511
2807,14418,14418,14290,4192,5007,5803,11335,11895,4002,5227,6063,11727,12295
2808,14809,14809,14717,4184,5587,5703,11367,11927,4220,5523,5995,11671,12247
2809,14894,14894,15072,4248,5439,5839,11319,11871,4070,5575,6199,11535,12079
2810,15253,15253,14784,4082,5091,5771,11167,11551,4192,5487,6043,11231,11687
2811,14173,14173,15052,4124,5515,5875,11447,11767,4300,5631,6207,12087,12423
2812,14948,14948,14802,4100,5307,5811,11447,11727,3994,5479,5855,12023,12695
2813,15003,15003,14412,4120,5211,5615,11255,11727,4188,5487,6107,11943,12607
2814,14520,14520,15104,4112,5307,5799,11495,11791,4064,5563,5919,12095,12479
2815,15248,15248,14425,4232,5191,5807,11463,11799,4132,5407,5899,11935,12255
2816,14465,14465,15187,4156,5235,5635,11559,12055,4376,5595,6039,11871,12439
2817,14545,14545,14525,3960,5347,5715,11519,11831,4026,5531,5923,11735,12055
2818,14445,14445,14143,4184,5347,5675,11287,11855,3962,5479,5843,11687,12263
2819,15006,15006,14943,4280,5327,5627,11559,11903,4136,5451,5871,11887,12215
2820,14110,14110,14609,4324,5411,5699,11575,12071,4236,5435,5943,12495,13031
2821,14873,14873,14470,4408,5159,5739,11351,11847,4504,5531,5907,11999,12663
2822,14442,14442,14687,4224,5423,5707,11631,12143,4112,5531,6103,12175,12815
2823,14186,14186,14582,4316,5443,5751,11679,11975,4094,5571,6051,12111,12511
2824,14700,14700,14461,4316,5539,5775,12015,12047,4432,5563,5987,12343,12471
2825,14901,14901,14951,4516,5251,5751,11775,12335,4552,5495,5819,12007,12671
2826,14981,14981,14716,4676,5075,5615,11839,12175,4452,5379,5867,11951,12295
2827,14608,14608,14709,4688,5279,5607,11623,12223,4356,5359,5779,12223,12599
2828,14228,14228,15031,4420,4995,5607,11919,12255,4568,5431,5887,12783,13127
2829,14736,14736,14514,4464,5027,5623,11743,12335,4624,5483,5883,12471,13111
2830,15523,15523,14570,4444,5067,5595,11775,12367,4328,5211,5643,12695,13055
2831,14721,14721,15033,4388,5007,5591,12031,12351,4200,5347,5715,12631,12943
2832,15245,15245,14947,4316,5015,5571,11855,12359,4156,5415,6027,12207,12863
2833,13917,13917,14730,4336,5023,5575,11879,12407,4112,5391,5887,12143,12775
2834,14934,14934,14365,4352,5343,5631,12215,12535,4376,5351,5899,12479,12815
2835,14876,14876,14823,4356,5251,5527,12135,12463,4324,5543,5907,11999,12647
2836,14973,14973,14974,4380,5283,5575,11895,12471,4488,5351,5719,11927,12599
2837,14240,14240,14898,4312,5211,5535,12111,12471,4320,5303,5915,12119,12519
2838,14654,14654,14336,4352,5147,5591,12031,12351,4248,5447,5887,12991,13319
2839,15267,15267,14562,4280,5171,5687,11991,12319,4192,5555,5999,12911,13231
2840,14459,14459,14793,4220,5411,5687,11903,12239,4408,5427,5967,12503,13055
2841,14016,14016,14320,4356,5391,5671,11815,12207,4132,5399,5843,12263,12655
2842,15188,15188,14574,4380,5355,5659,11807,12143,4332,5483,5911,12183,12591
2843,13600,13600,14243,4264,5371,5707,12095,12159,4084,5703,6171,12383,12511
2844,15233,15233,15088,4276,5367,5691,11791,12127,4292,5615,6127,11991,12311
2845,14703,14703,14552,4404,5415,5707,11815,12399,4204,5515,6139,11951,12607
2846,15708,15708,15294,4256,5191,5691,12007,12487,4056,5299,5963,12095,12511
2847,15004,15004,15156,4348,5311,5567,11671,12215,4340,5543,5971,12639,13191
2848,13401,13401,13509,4304,5335,5647,11375,11655,4444,5439,5979,11887,12199
2849,14015,14015,14185,4332,5339,5687,11679,11991,4080,5279,5911,12487,12815
2850,14405,14405,14478,4304,5379,5691,11695,11991,4276,5499,6023,12319,12711
2851,15536,15536,15633,4272,5195,5655,11447,11959,4152,5495,5963,12159,12607
2852,14501,14501,14112,4232,5423,5839,11983,12239,4044,5683,6187,12359,12759
2853,14377,14377,14585,4156,5343,5935,11399,11967,4208,5515,5987,11647,12247
2854,14910,14910,14723,4212,5171,5851,11407,11943,4412,5379,5959,11599,12151
2855,14542,14542,14985,4160,5275,5847,11383,11887,3984,5559,5915,11479,12007
2856,15912,15912,14927,4184,5287,5863,11463,11815,4316,5451,6175,12095,12391
2857,14685,14685,15118,4288,5259,5655,11103,11711,4208,5503,6047,12015,12647
2858,14335,14335,14855,4296,5327,5855,11303,11655,4172,5403,5835,11935,12567
2859,15014,15014,14952,4328,5295,5811,11615,11887,4364,5339,6035,12119,12527
2860,14731,14731,14732,4416,5131,5623,11223,11807,4296,5383,5755,11719,12311
2861,15376,15376,15060,4244,5035,5387,11223,11759,4160,5327,5767,11623,12183
2862,14329,14329,14701,4224,5087,5719,11207,11711,4050,5499,5899,11471,12047
2863,14161,14161,14133,4424,5079,5755,11479,11823,4288,5283,5791,11671,11999
2864,14818,14818,14615,4268,5095,5779,11559,11871,4212,5319,5771,11903,12247
2865,14513,14513,14702,4244,5119,5995,11575,11887,4086,5315,5995,12527,12831
2866,14744,14744,14658,4404,5139,6075,11607,11879,4324,5527,6119,12447,12767
2867,14867,14867,14837,4364,5187,6119,11767,11975,4276,5547,6411,12343,12735
2868,15004,15004,14999,4316,4963,6151,11823,12079,4224,5219,6007,12215,12631
2869,14973,14973,14856,4372,4931,6107,11871,12167,4440,5311,5891,12167,12559
2870,15089,15089,14561,4324,4991,6047,12103,12207,4072,5239,6155,12351,12495
2871,14195,14195,14942,4232,4963,5843,11887,12375,4232,5211,6027,11991,12615
2872,14925,14925,14896,4240,4947,5819,11871,12199,4156,5351,5779,11895,12223
2873,14692,14692,15295,4252,5131,5715,11903,12215,4078,5271,5887,12807,13119
2874,14636,14636,14345,4252,5171,5787,11959,12271,4308,5539,5923,12735,13047
2875,15238,15238,14821,4068,5175,5755,11639,12255,4232,5515,5987,12271,12951
2876,14904,14904,15280,4300,4959,5739,11663,12247,4156,5343,5735,12199,12895
2877,14840,14840,14786,4264,5151,5799,11919,12223,4232,5283,6115,12399,12783
2878,15347,15347,14992,4428,5071,5695,11543,12159,4432,5375,5799,11927,12639
2879,13517,13517,14568,4208,5059,5679,11743,12071,4070,5383,6027,12119,12431
2880,14875,14875,14367,4232,5099,5719,11799,12127,4000,5203,5791,12015,12375
2881,15928,15928,14989,4480,5095,5699,11743,12095,4248,5467,5823,11983,12295
2882,15011,15011,14849,4420,5099,5727,11775,12103,4488,5371,5771,11879,12207
2883,14000,14000,14562,4352,5343,5971,11775,12287,4272,5599,6163,12055,12375
2884,15594,15594,15368,4320,5095,5491,11399,11991,4388,5479,5827,12207,12903
2885,14286,14286,14677,4128,5267,5915,11655,11951,4300,5335,6179,12447,12775
2886,15373,15373,15020,4120,5167,5631,11319,11935,3930,5399,5991,11967,12679
2887,14121,14121,14655,4328,5079,5571,11535,11879,4100,5351,5939,12135,12551
2888,15184,15184,15186,4132,5519,5839,11767,12095,4292,5555,6155,12023,12703
2889,14832,14832,14190,4200,4795,5779,11503,11855,4176,5479,6023,11887,12215
2890,14073,14073,14382,4396,5591,5699,11575,11911,4300,5587,5991,11799,12135
2891,14950,14950,14839,4388,5563,5859,11255,11839,4252,5479,6079,11287,11967
2892,14531,14531,14754,4380,5295,5795,11479,11791,4368,5595,6171,11535,11847
2893,15509,15509,15160,4348,5391,5707,11343,11679,4212,5463,5879,11967,12263
2894,14075,14075,14657,4224,5327,5583,11359,11647,4080,5627,5983,12135,12551
2895,14473,14473,14388,4112,5435,5691,11375,11687,3998,5567,5955,12023,12351
2896,15214,15214,14850,4148,5375,5615,11447,11759,3906,5427,5787,11951,12263
2897,14334,14334,14375,4148,5491,5619,11479,12015,4188,5715,6063,11863,12519
2898,14257,14257,14269,4272,5495,5683,11567,11927,4172,5439,5983,11839,12199
2899,14187,14187,14645,4216,5519,5631,11671,12015,4432,5631,6039,11799,12159
2900,14673,14673,14462,4536,5339,5651,11743,12327,4700,5559,5887,12087,12399
2901,14698,14698,14439,4708,5355,5407,11783,12167,4692,5535,5863,12671,13055
2902,14526,14526,14163,4608,5239,5639,11823,12143,4536,5519,5975,12631,12943
2903,14138,14138,14679,4668,5311,5591,11831,12103,4468,5411,5911,12423,12823
2904,15142,15142,14475,4524,5223,5523,11871,12135,4256,5471,5831,12279,12695
2905,14014,14014,14260,4236,5427,5671,11951,12151,4460,5435,5795,12223,12591
2906,15018,15018,15764,4224,5463,5587,12015,12263,4312,5615,6083,12063,12543
2907,15131,15131,14883,4116,5299,5751,11919,12295,3894,5435,5783,11847,12215
2908,12873,12873,12607,4132,5479,5627,11895,12319,4432,5623,6019,12855,13295
2909,14561,14561,14849,4576,5319,5755,12063,12383,4416,5459,5947,12615,12927
2910,13858,13858,14159,4544,5355,5779,11967,12287,4360,5591,5951,12519,12839
2911,14866,14866,14421,4576,5407,5783,11543,11847,4592,5491,5887,12015,12679
2912,14909,14909,14844,4440,5291,5803,11503,12079,4400,5663,6075,11911,12575
2913,14359,14359,14612,4436,5459,5855,11975,12071,4292,5799,6159,12351,12479
2914,15242,15242,14791,4384,5311,5811,11671,11967,4180,5447,5839,11943,12239
2915,13959,13959,14179,4280,5367,5539,11679,11999,4128,5647,5991,11839,12159
2916,15482,15482,14682,4292,5363,5643,11487,12287,4436,5591,5923,11791,12455
2917,14965,14965,15319,4352,5335,5607,11407,11951,4216,5535,6011,11903,12239
2918,14505,14505,15097,4176,5343,5599,11711,11943,4228,5439,5883,12527,12831
2919,14784,14784,14543,4148,5295,5579,11431,12303,4008,5507,6067,12311,12983
2920,14535,14535,14850,4148,5319,5655,11287,12015,4096,5451,5959,12199,12911
2921,15185,15185,14885,4148,5271,5663,11479,11823,4240,5595,6115,12303,12743
2922,15371,15371,15102,4068,5307,5759,11679,11767,4068,5623,5947,12383,12591
2923,15607,15607,15608,3952,5227,5647,11319,11607,3894,5479,6035,11943,12223
2924,14075,14075,14627,3984,5355,5639,11319,11847,4030,5531,5943,11775,12367
2925,15051,15051,14973,3976,5323,5615,11039,11311,3936,5507,5863,11663,11983
2926,14559,14559,14938,4028,5367,5439,11335,11639,4080,5371,5775,11567,11879
2927,14443,14443,13781,4372,5415,5627,11311,11655,4296,5627,6139,11463,11807
2928,14593,14593,14917,4404,5359,5639,11391,11839,4256,5459,5851,11951,12311
2929,14507,14507,14572,4272,5227,5719,11487,11735,4532,5523,5891,12319,12671
2930,14858,14858,14465,4408,5251,5603,11559,12103,4200,5403,5875,12271,12935
2931,14729,14729,14837,4404,5287,5639,11559,12143,4408,5487,6083,12191,12879
2932,13894,13894,14867,4392,5287,5675,11823,12111,4352,5523,5899,12415,12775
2933,15369,15369,14313,4312,5311,5663,11727,12207,4264,5467,6055,12015,12679
2934,15139,15139,15152,4280,5259,5711,11807,12111,4164,5435,5971,11927,12231
2935,14583,14583,14737,4284,5195,5795,11871,12239,4132,5327,5907,12807,13183
2936,14943,14943,15085,4284,5435,5771,11959,12287,4304,5543,5951,12735,13071
2937,15502,15502,15198,4188,5139,5699,11919,12215,4168,5383,5839,12607,12903
2938,14558,14558,14573,4160,5411,5667,11871,12167,3992,5527,6099,12455,12775
2939,14643,14643,14808,4160,5323,5615,11791,12135,4180,5451,5959,12167,12615
2940,14666,14666,14671,4304,4999,5611,11823,12159,4104,5455,6027,12143,12543
2941,13879,13879,14173,4372,5555,5619,12015,12135,4336,5559,5959,12103,12455
2942,15186,15186,15115,4316,5219,5635,11455,12039,4528,5447,6047,11719,12311
2943,15083,15083,14694,4324,5423,5699,11463,12055,4204,5451,5819,11639,12255
2944,15216,15216,14976,4300,5255,5767,11463,11999,4078,5611,6015,11535,12079
2945,14864,14864,14888,4184,5163,5691,11615,11903,3940,5527,5863,11935,12263
2946,14937,14937,15667,4164,5135,5591,11607,11927,4120,5303,5795,12143,12575
2947,15222,15222,14427,4380,5327,5395,11847,11943,4280,5423,5903,12343,12687
2948,14751,14751,14704,4144,5223,5363,11575,11887,4204,5443,5819,11927,12231
2949,14023,14023,14336,4180,5303,5599,11567,11879,4094,5603,5967,11551,12103
2950,15764,15764,15626,4272,5459,5567,11567,11679,4140,5519,5975,11919,12199
2951,14679,14679,14909,4060,5251,5715,11767,12087,4006,5531,5883,12311,12711
2952,15302,15302,15256,4058,5163,5463,11199,11719,4412,5439,5779,11631,12183
2953,14820,14820,14713,4212,5379,5659,11103,11655,4026,5279,5835,11487,12063
2954,15193,15193,15228,4232,5183,5419,11327,11599,4152,5463,5819,11655,11943
2955,14692,14692,14966,4208,5351,5659,11247,11535,4064,5419,5851,11447,11799
2956,15005,15005,14742,4076,5211,5567,11239,11543,3928,5507,5859,11919,12271
2957,14784,14784,14857,4070,5279,5659,11359,11895,3862,5647,5999,12223,12887
2958,14356,14356,15133,4160,5319,5563,11383,11687,4128,5447,5975,12143,12543
2959,14546,14546,14669,4296,5315,5563,11959,12311,4062,5539,5931,12463,13095
2960,15922,15922,14883,4100,5167,5691,11807,12359,4304,5539,5895,12343,13015
2961,15249,15249,15122,4132,5031,5523,11583,12399,4524,5359,5787,12263,12951
2962,14286,14286,14858,4100,4935,5567,11919,12151,4132,5191,5687,12423,12831
2963,14761,14761,14418,4240,5187,5767,12247,12519,4224,5483,6051,12319,12719
2964,14968,14968,14678,4180,5059,5667,11983,12271,4168,5423,5791,12887,13199
2965,14157,14157,14545,3916,5367,5695,12255,12567,4090,5283,5903,13063,13439
2966,14768,14768,14389,4068,5375,5703,11775,12383,4240,5503,5863,12703,13311
2967,15212,15212,15346,4196,5291,5887,11887,12303,4336,5651,6039,12607,13095
2968,14659,14659,14932,4020,5395,5799,11607,11991,3918,5755,6131,12199,12671
2969,12890,12890,12548,4192,5519,5867,11695,11943,4200,5751,6123,12231,12543
2970,14431,14431,14931,4144,5551,5795,11919,12007,4096,5699,6183,12375,12543
2971,15494,15494,15523,4136,5547,5807,11503,11831,4144,5583,6071,11911,12239
2972,15605,15605,14925,4240,5519,5779,11503,12047,4022,5639,5991,11527,12079
2973,15211,15211,15686,4066,5507,5663,11383,11647,3876,5707,6051,11863,12231
2974,14847,14847,14871,4002,5319,5643,11655,11951,4072,5231,5719,12399,12791
2975,15895,15895,15589,4054,5175,5447,11351,11663,3960,5491,5855,11975,12287
2976,14639,14639,14940,4180,5147,5395,11663,11919,4088,5203,5679,12159,12559
2977,14867,14867,14281,4272,5247,5407,11295,11639,4276,5455,5819,11703,12047
2978,14308,14308,14902,4078,5315,5547,11255,11575,3892,5455,5803,11287,11943
2979,15022,15022,14720,4160,5267,5447,11583,12071,4128,5371,5907,11839,12191
2980,15138,15138,14943,4236,5319,5603,11775,12119,4038,5543,5903,12447,12783
2981,14976,14976,14971,4192,5323,5671,11679,11991,4204,5571,6063,12663,12975
2982,14476,14476,14742,4128,5115,5631,11719,11975,4068,5583,6019,12527,12807
2983,15303,15303,14405,4336,5327,5651,11743,11999,4192,5419,5859,12271,12679
2984,14438,14438,16036,4160,5283,5583,11759,12063,4324,5479,6059,12135,12575
2985,15576,15576,15077,4248,5191,5579,11751,12047,4236,5351,5875,11975,12295
2986,14932,14932,15230,4320,5251,5555,11503,12047,4104,5379,5831,11871,12175
2987,14666,14666,14155,4132,5223,5611,11527,12063,4024,5375,5875,12719,13047
2988,14891,14891,14938,4144,5251,5543,11791,12303,4188,5443,5847,12639,13167
2989,13690,13690,14600,4100,5463,5603,11807,12111,4070,5591,5947,12495,12815
2990,15194,15194,14231,4344,5379,5607,11671,12023,4208,5607,6087,12255,12703
2991,14847,14847,14956,4272,5335,5603,11407,11983,4424,5623,6027,11879,12575
2992,13932,13932,14621,4356,5359,5751,11983,12039,4376,5635,5979,12399,12503
2993,14567,14567,14347,4496,5363,5771,11791,12111,4332,5595,6151,12039,12375
2994,14998,14998,14558,4372,5215,5839,11871,12215,4452,5451,5871,11975,12311
2995,14444,14444,14400,4408,5219,5787,11967,12519,4532,5583,6303,11967,12631
2996,14357,14357,14399,4624,5239,5855,12015,12335,4524,5527,6047,12855,13167
2997,14526,14526,14857,4592,5235,5827,11775,12047,4320,5487,5831,12007,12359
2998,15094,15094,15047,4576,5167,5803,12047,12367,4340,5319,6051,12623,12943
2999,15136,15136,14858,4512,5159,5791,12039,12383,4488,5355,6043,12511,12863
3000,14508,14508,14612,4364,5155,5731,12175,12455,4356,5303,5919,12471,12791
3001,14447,14447,14775,4392,5439,5715,12215,12487,4476,5431,5915,12063,12711
3002,13841,13841,14720,4488,5203,5703,11935,12535,4308,5483,6071,12247,12911
3003,19031,19031,17933,4356,5199,5555,12335,12671,4284,5319,5755,12847,13151
3004,17351,17351,17399,4160,4835,5291,11679,12143,3984,5023,5575,12375,12871
3005,17499,17499,17287,3752,4695,5091,11799,11975,3740,4947,5367,12103,12607
3006,17525,17525,17227,3668,4691,4955,11343,11791,3712,4903,5295,11535,11799
3007,16893,16893,16582,3430,4647,4903,11055,11551,3224,4935,5367,11559,12055
3008,17362,17362,17858,3436,4811,4975,10839,11383,3272,5003,5411,11311,11791
3009,17943,17943,18048,3452,4695,4947,10879,11279,3448,4907,5359,10783,11543
3010,18299,18299,18297,3264,4671,4867,10383,10623,3212,4811,5255,10471,10735
3011,18046,18046,18459,3220,4631,4799,10119,10439,3106,4759,5215,9855,10311
3012,18269,18269,18070,3202,4467,4699,9503,9951,3052,4755,5127,10239,10775
3013,16941,16941,17416,3344,4571,4695,9623,9839,3216,4803,5227,9951,10479
3014,19230,19230,18919,3206,4551,4631,9351,9823,3004,4695,5103,9847,10287
3015,17582,17582,17394,3218,4527,4767,9519,9759,3166,4675,5099,9967,10503
3016,17447,17447,17656,3272,4499,4843,9575,9791,3164,4799,5247,9711,9975
3017,17795,17795,17583,3262,4479,4843,9487,9743,3286,4743,5195,9919,10407
3018,17271,17271,17782,3336,4619,4847,9639,9743,3324,4899,5271,9879,10367
