TimeElapsed (s),MessageSentCount,MessageSentThroughput (KB/s),MessageReceivedCount,PublishLatencyMinValue (ms),PublishLatencyValueAtPercentile50 (ms),PublishLatencyValueAtPercentile75 (ms),PublishLatencyValueAtPercentile95 (ms),PublishLatencyValueAtPercentile99 (ms),EndToEndLatencyMinValue (ms),EndToEndLatencyValueAtPercentile50 (ms),EndToEndLatencyValueAtPercentile75 (ms),EndToEndLatencyValueAtPercentile95 (ms),EndToEndLatencyValueAtPercentile99 (ms)
2751,9068,9068,8897,7220,7863,8319,8671,8743,7376,8383,8791,9423,9647
2752,8309,8309,8676,7168,8007,8239,8759,9087,7104,8359,8703,9167,9247
2753,9131,9131,8605,7308,7927,8303,8935,9159,7312,8239,8775,9495,9767
2754,9149,9149,9356,7264,7967,8527,8959,9167,7416,8375,8679,9175,9367
2755,9950,9950,9497,7420,7895,8271,8695,8855,7404,8279,8615,9215,9415
2756,9212,9212,9478,7192,7867,8119,8535,8743,7316,8207,8655,9287,9487
2757,8881,8881,8714,7068,7867,8167,8719,8751,7212,8247,8551,9055,9127
2758,8528,8528,8731,7212,7927,8207,8687,8759,7600,8383,8671,9135,9415
2759,8821,8821,8953,7260,7935,8263,8879,8919,7400,8335,8623,9015,9135
2760,8802,8802,8875,7384,7815,8155,8671,8871,7260,8319,8639,9231,9463
2761,9059,9059,9408,7280,7895,8139,8607,8759,7492,8303,8615,9063,9255
2762,8989,8989,8898,7260,7907,8099,8639,8855,7232,8255,8647,9143,9303
2763,9415,9415,9040,7320,7959,8271,8559,8791,7428,8319,8631,9031,9079
2764,8558,8558,8731,7176,8115,8447,8895,8927,7124,8295,8679,9255,9287
2765,9295,9295,9076,7368,8067,8535,8959,9175,7260,8551,8855,9455,9583
2766,9093,9093,9049,6916,7947,8327,9031,9239,7152,8223,8679,9127,9519
2767,8591,8591,8618,7144,8043,8439,8919,9239,7328,8415,8927,9535,9759
2768,8999,8999,8949,7156,8031,8487,8991,9127,7268,8367,8895,9711,9951
2769,9124,9124,9362,7244,7923,8439,8999,9183,7216,8295,8759,9399,9639
2770,10006,10006,9742,7292,7883,8407,8831,9047,7116,8167,8599,9183,9263
2771,9362,9362,9676,7200,7779,8263,8671,8895,7216,8183,8575,9319,9535
2772,8613,8613,8431,7240,7831,8247,8647,8823,7492,8271,8495,9087,9223
2773,8367,8367,8226,7048,7863,8255,8839,8903,7244,8287,8607,9015,9215
2774,8497,8497,8232,7412,7971,8431,8823,8903,7268,8263,8599,8983,9223
2775,8806,8806,9365,7380,8123,8343,8647,8855,7516,8439,8839,9223,9487
2776,8511,8511,8654,7456,8031,8391,8687,8895,7464,8391,8703,9159,9327
2777,9016,9016,9033,7464,8187,8391,8719,8935,7576,8535,8791,9327,9439
2778,9177,9177,8854,7636,8107,8367,8631,8671,7464,8527,8799,9207,9343
2779,8412,8412,8313,7772,8303,8447,8759,8791,8076,8719,9023,9479,9615
2780,8472,8472,8639,7788,8311,8639,8911,8951,7788,8663,8935,9263,9415
2781,9015,9015,8763,7712,8423,8687,9023,9191,7944,8703,9047,9647,9791
2782,9504,9504,9798,7620,8231,8575,8815,8959,7536,8671,9047,9511,9711
2783,9608,9608,9482,7592,8171,8503,8743,8911,7580,8511,8935,9391,9543
2784,9723,9723,9483,7376,8043,8527,8879,9103,7372,8407,8679,9263,9423
2785,9896,9896,9732,7264,7939,8239,8639,8919,7624,8375,8663,8951,9007
2786,9506,9506,10059,7232,7799,8303,8663,8767,7480,8407,8679,9063,9151
2787,9781,9781,9458,7008,7771,8111,8783,8799,7272,8015,8407,8991,9263
2788,9407,9407,9404,7120,7611,7831,8575,8799,6924,8099,8463,9359,9583
2789,8866,8866,9203,6968,7455,7639,8479,8495,6964,7855,8115,8679,9167
2790,9040,9040,8555,6876,7635,7959,8359,8519,6968,8167,8503,8855,9079
2791,9099,9099,9529,7056,7647,7779,8543,8567,7140,8007,8287,8759,9215
2792,8797,8797,9115,7152,7807,8107,8399,8743,7284,8127,8375,8887,9071
2793,9800,9800,9429,7060,7851,8107,8639,8791,7052,8247,8607,9135,9367
2794,8839,8839,9228,7008,7975,8207,8527,8623,7096,8327,8711,9159,9239
2795,8683,8683,8385,6912,8207,8431,8815,8863,7280,8631,8911,9239,9511
2796,9331,9331,9371,6980,8215,8463,8807,8895,7188,8527,8855,9103,9215
2797,9641,9641,9810,7224,8207,8351,8575,8599,7060,8359,8687,9183,9311
2798,9797,9797,9863,6928,8027,8231,8743,8775,6916,8231,8615,8943,9087
2799,9762,9762,9292,7064,7955,8215,8671,8703,7096,8099,8575,9303,9351
2800,9719,9719,9753,7072,7895,8063,8327,8423,6908,8183,8519,8887,9095
2801,9572,9572,8990,6972,7879,8059,8335,8495,7100,8271,8559,8879,9199
2802,9244,9244,9914,7212,7755,7979,8187,8335,7208,8059,8311,8695,8735
2803,9235,9235,8963,7192,7647,7915,8131,8367,7316,8059,8359,8623,8831
2804,9814,9814,9451,7088,7667,7831,8127,8143,7044,8231,8455,8767,8983
2805,9191,9191,9823,7128,7587,7807,8263,8359,7096,8031,8303,8615,8847
2806,9025,9025,9077,7232,7791,7963,8171,8375,7100,8223,8495,8847,8975
2807,8829,8829,8788,7348,7883,8079,8383,8423,7172,8199,8487,8991,9079
2808,9520,9520,9693,7436,7843,8027,8407,8615,7428,8171,8503,8959,9279
2809,9220,9220,8925,7480,7839,7987,8479,8495,7408,8183,8423,8767,9031
2810,8850,8850,8870,7312,7991,8231,8839,8871,7332,8187,8647,9263,9455
2811,9606,9606,9888,7260,8035,8295,8711,8863,7284,8351,8751,9431,9631
2812,9730,9730,9901,7440,7927,8131,8647,8855,7336,8167,8511,9095,9311
2813,9507,9507,9034,7328,7991,8199,8607,8791,7628,8471,8759,9375,9559
2814,9724,9724,10113,7264,7955,8127,8607,8647,7408,8247,8527,8999,9143
2815,10262,10262,9881,6716,7855,8047,8359,8527,6556,8239,8655,9015,9295
2816,8407,8407,8447,6812,7871,8079,8351,8599,6940,8255,8543,8879,8911
2817,9874,9874,9331,6568,7883,8111,8439,8503,6668,8271,8615,8943,9143
2818,9128,9128,10037,6524,7835,8115,8359,8551,6952,8047,8391,8919,9127
2819,9503,9503,9107,6348,7859,8083,8511,8711,6212,8327,8679,8951,9159
2820,9421,9421,9482,6320,7995,8171,8439,8583,6264,8187,8527,8847,8951
2821,8050,8050,7971,6780,8091,8319,8647,8855,7096,8447,8767,9127,9391
2822,8932,8932,8924,6724,8151,8455,9015,9255,7076,8447,8991,9679,9879
2823,8705,8705,8930,6956,8287,8455,9175,9383,7096,8647,8967,9391,9615
2824,9205,9205,9685,7028,8375,8631,9239,9327,7400,8671,9087,9591,9807
2825,9977,9977,9070,7260,8171,8543,9175,9231,7224,8551,8983,9839,10055
2826,9843,9843,10473,7200,8079,8407,9143,9383,7368,8179,8647,9511,9727
2827,8572,8572,8516,7128,8207,8495,9031,9255,7236,8487,8791,9183,9399
2828,9945,9945,9655,7080,8191,8479,8951,9111,7008,8487,8887,9343,9551
2829,9912,9912,9847,6800,8159,8503,8959,9095,6856,8423,8951,9623,9823
2830,9375,9375,9155,6812,8031,8303,8791,9031,6960,8163,8607,9263,9463
2831,9033,9033,9485,7004,7991,8231,8807,8879,7144,8199,8559,9079,9183
2832,9341,9341,8999,6868,7891,8111,8463,8703,7048,8223,8559,9031,9303
2833,9092,9092,9036,6712,8083,8391,8703,8855,6968,8423,8687,8951,9255
2834,9007,9007,8882,7148,7991,8335,8743,9007,7096,8167,8639,9359,9607
2835,8146,8146,8364,7180,8115,8415,8919,8999,7328,8407,8783,9359,9687
2836,8963,8963,9313,7328,8155,8415,8967,9119,7304,8559,8943,9575,9783
2837,9335,9335,8989,7536,8179,8415,9095,9127,7648,8575,9071,9727,9935
2838,8795,8795,8870,7532,8247,8559,9263,9383,7568,8607,8935,9639,10135
2839,8692,8692,9046,7244,8351,8575,9327,9535,7464,8767,9095,9823,10015
2840,7949,7949,7927,7436,8343,8719,9439,9607,7456,8823,9263,10167,10407
2841,9300,9300,8849,7776,8447,8711,9519,9695,7864,8719,9039,9807,10039
2842,8386,8386,9010,7936,8479,8783,9543,9783,7832,8727,9119,10271,10535
2843,9305,9305,8874,7772,8487,8751,9647,9791,7672,8775,9263,9807,10303
2844,9275,9275,9164,7272,8295,8679,9463,9495,7412,8527,9007,9823,9863
2845,8470,8470,8852,7316,8471,8687,9735,9911,7400,8807,9343,10095,10247
2846,8686,8686,8324,7216,8495,8855,9583,9767,7392,8799,9479,10103,10383
2847,7811,7811,7632,7504,8687,8991,9919,10143,7380,8871,9495,10095,10359
2848,8182,8182,8488,7288,8671,8879,9671,9887,7392,8983,9439,10359,10607
2849,9063,9063,9205,7312,8807,9079,9599,9687,7336,9055,9479,10031,10111
2850,9667,9667,9454,7360,8655,8959,9615,9815,7220,8951,9343,9855,10079
2851,9911,9911,9688,7324,8631,9071,9655,9775,7264,9063,9399,9767,10119
2852,8945,8945,9411,7524,8647,8831,9535,9711,7572,8911,9375,9839,10087
2853,8669,8669,8772,7200,8647,9047,9575,9631,7724,8935,9375,9991,10063
2854,8839,8839,8845,7404,8647,8863,9423,9687,7244,8767,9191,10047,10351
2855,9935,9935,10106,7140,8591,8895,9487,9583,7152,8839,9239,9615,9695
2856,9395,9395,9097,6772,8335,8639,9215,9271,6896,8735,9071,9703,9903
2857,9601,9601,9483,6616,8303,8527,9247,9327,6912,8615,9039,9471,9631
2858,9356,9356,9769,6724,8343,8567,9127,9263,6848,8591,9015,9671,9871
2859,9464,9464,9207,6912,8311,8519,9135,9311,7152,8519,8791,9311,9519
2860,10193,10193,9996,6988,8187,8391,9247,9295,6940,8503,8975,9607,9831
2861,9053,9053,8705,6788,8071,8423,8799,9031,6808,8535,8895,9223,9447
2862,9091,9091,9223,6996,8047,8495,9023,9079,6964,8407,8975,9423,9671
2863,9585,9585,9327,7168,7971,8207,9031,9247,7136,8287,8591,9039,9319
2864,9335,9335,9768,7184,8015,8223,8855,8959,7528,8415,8767,9159,9351
2865,10213,10213,10049,7140,7971,8239,8695,9119,6976,8295,8655,8983,9095
2866,9692,9692,9756,6864,7951,8343,8815,8951,6812,8311,8607,9055,9295
2867,8515,8515,8577,6868,7927,8407,8759,8847,7124,8527,8815,9183,9231
2868,8111,8111,8048,7220,8183,8543,8903,8943,7268,8479,8775,9047,9311
2869,9743,9743,10121,7392,8287,8695,9103,9127,7452,8447,8911,9351,9559
2870,9026,9026,9000,7592,8223,8655,8991,9135,7504,8567,9119,9599,9823
2871,9332,9332,8990,7576,8263,8511,8879,9079,7664,8591,8855,9287,9495
2872,8538,8538,8798,7588,8295,8711,9119,9239,7836,8687,8975,9695,9751
2873,9425,9425,9650,7744,8319,8695,9031,9135,7716,8647,9047,9639,9855
2874,9301,9301,8866,7764,8423,8615,8919,9159,7788,8655,8927,9335,9367
2875,9276,9276,9168,7868,8439,8759,8975,9063,7924,8951,9311,9767,9959
2876,9375,9375,9305,7784,8343,8599,9143,9303,7656,8727,9047,9431,9607
2877,8325,8325,8622,7864,8343,8567,9039,9127,8096,8799,9047,9559,9855
2878,9550,9550,9141,7820,8343,8567,8991,9071,7660,8815,9143,9495,9783
2879,8811,8811,9158,7784,8319,8623,9287,9343,7900,8911,9159,9647,9847
2880,9863,9863,9770,7612,8327,8719,9287,9471,7608,8663,9119,9863,10095
2881,9847,9847,9416,7680,8279,8495,9247,9383,7688,8583,8951,9719,10127
2882,9313,9313,10069,7548,8183,8471,9071,9183,7680,8551,8999,9759,9959
2883,9867,9867,10038,7192,8215,8407,9239,9383,7028,8479,8919,9423,9703
2884,8592,8592,8436,6996,8215,8447,9111,9231,7252,8639,9031,9767,10087
2885,9157,9157,8950,7124,8351,8551,9311,9391,6904,8671,9167,9575,9759
2886,9140,9140,8869,6884,8287,8439,9359,9599,7120,8559,8903,9431,9655
2887,8721,8721,9123,6832,8279,8583,9351,9471,6560,8599,9023,9719,9967
2888,9182,9182,9381,7060,8279,8511,9263,9455,7096,8631,9135,9783,10031
2889,9457,9457,9016,6984,8439,8719,9375,9463,7376,8735,8991,9423,9679
2890,8622,8622,8371,7420,8399,8679,9255,9319,7500,8751,9207,9719,9967
2891,8135,8135,8419,7472,8399,8695,9495,9607,7488,8631,8999,9455,9711
2892,8387,8387,7971,7852,8663,8855,9447,9479,8016,8943,9303,9951,9983
2893,9252,9252,9827,7852,8567,8887,9607,9783,8060,8975,9215,9615,10175
2894,8796,8796,8698,8076,8583,8791,9351,9599,8124,8927,9223,9767,10047
2895,9287,9287,9008,8108,8543,8807,9535,9575,7948,8935,9295,10071,10303
2896,8539,8539,8795,7996,8583,8743,9383,9615,8096,8983,9399,10119,10351
2897,8640,8640,9045,8136,8751,8911,9455,9583,7940,9087,9399,10095,10343
2898,9821,9821,9580,8092,8615,9047,9847,9991,8000,8871,9495,10111,10319
2899,8398,8398,7985,7912,8735,9039,9791,10055,8180,8927,9319,10439,10607
2900,8441,8441,8763,8012,8647,9071,10111,10335,7928,9167,9607,10751,10959
2901,8112,8112,8146,7972,8631,8983,10263,10295,7904,8863,9399,10687,10903
2902,8664,8664,8893,7800,8719,9263,10047,10255,7888,9087,9559,10319,10535
2903,8789,8789,8733,7364,8935,9383,10255,10367,7640,9239,9831,10791,11015
2904,9783,9783,9575,7220,9039,9359,10287,10495,7124,9471,9791,10295,10519
2905,10033,10033,9771,7544,8831,9279,10159,10351,7576,9095,9607,10567,10775
2906,8465,8465,8609,7392,8879,9199,10111,10335,7748,9063,9575,10199,10415
2907,8250,8250,8207,7532,8967,9375,10279,10287,7448,9255,9775,10639,10895
2908,8219,8219,8332,7516,8903,9383,10271,10543,7452,9319,9791,10903,11079
2909,9192,9192,8714,7336,9071,9495,10319,10407,7632,9263,9903,10983,11175
2910,8724,8724,9263,7452,8879,9287,10039,10247,7572,9143,9623,10271,10511
2911,8217,8217,8207,7760,9071,9439,10183,10231,8052,9335,9847,10727,10927
2912,8610,8610,8181,8044,8999,9495,9943,10151,7836,9111,9639,10303,10527
2913,8489,8489,9052,8124,8959,9327,9935,10151,8096,9151,9575,10015,10159
2914,8222,8222,8288,8280,9303,9575,10023,10071,8240,9583,9895,10415,10463
2915,8927,8927,8746,8288,9327,9591,9895,10095,8672,9551,9831,10079,10207
2916,9094,9094,9104,8472,9335,9519,9831,9879,8752,9623,9983,10415,10511
2917,9011,9011,9295,8328,9127,9439,10031,10095,7996,9591,9967,10487,10847
2918,9347,9347,9237,8004,9183,9415,9663,9703,8176,9503,9887,10271,10447
2919,9101,9101,9443,8232,9167,9431,9823,9871,7948,9383,9679,10047,10151
2920,9693,9693,8781,7924,8919,9223,9575,9615,7868,9223,9567,10079,10263
2921,9020,9020,8981,7776,8791,9023,9487,9735,7564,8927,9415,10311,10519
2922,9409,9409,9519,7920,8767,9071,9343,9439,8096,9079,9439,9871,10087
2923,8352,8352,8548,7916,8671,8927,9591,9831,8132,9199,9535,10351,10567
2924,8775,8775,8857,7816,8647,9023,9527,9743,7644,9039,9351,9807,10295
2925,8599,8599,8582,7772,8647,9007,9391,9615,7780,8919,9311,9767,9999
2926,9145,9145,8872,7836,8631,9015,9415,9631,7692,8919,9391,9927,10335
2927,8384,8384,8753,7916,8887,9143,9583,9655,7880,9135,9575,9935,10087
2928,8658,8658,8760,7796,8679,9263,9703,9815,7660,8991,9607,10167,10487
2929,9189,9189,9106,8012,8895,9335,10119,10207,7984,9375,9863,10647,10895
2930,9224,9224,9093,8140,8935,9263,10103,10255,7972,9183,9727,10375,10759
2931,8597,8597,8702,7772,8951,9215,10063,10223,8052,9215,9631,10735,10927
2932,8816,8816,8820,8004,8999,9335,10223,10279,8100,9359,9815,10591,11119
2933,9514,9514,9584,8004,8855,9215,9975,10207,8288,9167,9527,10167,10335
2934,9233,9233,10066,8044,8887,9151,9951,10079,7864,9183,9623,10383,10591
2935,10675,10675,9530,7604,8839,9135,9655,9871,7736,8895,9319,9879,10191
2936,8141,8141,8320,7504,8583,8903,9687,9703,8096,9111,9519,10127,10367
2937,8706,8706,8495,7848,8695,8991,9663,9863,8060,9007,9383,9895,10119
2938,8617,8617,8509,7840,8775,9103,9503,9735,7840,9143,9511,10127,10351
2939,8856,8856,9337,7884,8807,9007,9311,9511,7952,9143,9463,9967,10079
2940,8935,8935,8808,7836,8847,9087,9527,9623,7856,9223,9519,10063,10215
2941,9060,9060,8775,7764,8775,8999,9487,9687,7812,9183,9559,9959,10023
2942,9597,9597,9880,7928,8783,8983,9319,9527,8144,9063,9391,9743,10191
2943,9601,9601,9785,8100,8815,8983,9295,9327,8100,9167,9463,9887,10087
2944,9738,9738,9338,7940,8823,9047,9343,9575,8124,9191,9503,9959,10119
2945,8616,8616,8664,8152,8855,9039,9543,9775,8000,9135,9487,10199,10439
2946,9462,9462,9694,7816,8767,9015,9479,9591,7892,9047,9351,9855,10063
2947,9073,9073,8938,8020,8575,8943,9415,9559,7996,8887,9231,9711,10247
2948,9008,9008,9132,8020,8655,8823,9151,9303,7864,8783,9039,9359,9487
2949,9386,9386,9482,7996,8527,8879,9295,9471,7940,9007,9407,9895,10087
2950,9576,9576,9057,7832,8455,8791,9407,9583,7896,8767,9063,9967,10311
2951,9460,9460,9243,8060,8503,8735,9255,9495,7972,8823,9183,9671,9935
2952,8975,8975,9334,8044,8543,8815,9487,9743,7872,8943,9239,9583,9831
2953,8859,8859,8850,7816,8719,8983,9391,9607,7812,9191,9471,9911,10007
2954,8448,8448,8805,8032,8719,8959,9519,9687,7932,9015,9551,10071,10263
2955,9347,9347,8963,7832,8687,9015,9719,9823,7640,8991,9479,10503,10663
2956,8639,8639,8927,7668,8703,8943,9679,9847,7800,9111,9503,9983,10255
2957,9298,9298,9322,7324,8871,9087,9663,9927,7292,9231,9551,9927,10055
2958,9056,9056,9242,7476,8839,9087,9799,9863,7344,9247,9599,10087,10239
2959,8402,8402,8329,7888,9031,9247,9567,9831,7940,9303,9743,10327,10559
2960,8569,8569,9056,8148,9023,9319,9727,9895,7964,9135,9567,9983,10271
2961,8720,8720,8037,7936,8895,9135,9815,10015,8136,9311,9671,10215,10431
2962,9324,9324,9565,8496,9031,9271,10007,10135,8584,9423,9751,10439,10559
2963,9143,9143,9192,8336,8959,9207,9967,10175,8184,9223,9527,10071,10247
2964,9298,9298,9519,8248,8791,8975,9767,9991,8344,9143,9455,10271,10511
2965,10236,10236,9197,8264,8671,8959,9623,9839,8088,9255,9511,10039,10175
2966,9062,9062,9521,8192,8719,8951,9471,9655,8104,9167,9575,10255,10471
2967,9132,9132,8819,8216,8791,8999,9463,9671,8088,9151,9463,9927,10023
2968,9670,9670,10021,7972,8559,8791,9415,9623,8128,8999,9367,10159,10359
2969,8786,8786,8606,8112,8591,8831,9367,9575,8052,9071,9431,9887,9983
2970,8619,8619,8687,7940,8567,8831,9519,9743,8096,8959,9319,10215,10463
2971,9115,9115,9346,8168,8679,8895,9591,9631,8320,9095,9423,9935,10055
2972,8915,8915,9240,8140,8567,8815,9455,9639,8124,8887,9135,9663,10231
2973,8371,8371,8858,8280,8671,8855,9519,9695,8116,8911,9239,9815,10071
2974,9244,9244,9185,8172,8799,8991,9559,9679,8208,9111,9495,9975,10047
2975,9607,9607,8951,7952,8815,9015,9759,9951,7864,9207,9527,10263,10503
2976,9449,9449,9688,7876,8847,9119,9879,9943,8096,9135,9511,10031,10159
2977,9354,9354,8658,7976,8847,9031,9767,9927,8052,9207,9695,10223,10439
2978,8515,8515,8759,7952,8871,9143,9887,10031,7788,9127,9503,10679,10879
2979,9010,9010,8627,7768,8871,9135,10111,10135,7716,9319,9719,10407,10639
2980,8947,8947,9290,7816,8775,9031,9823,10039,7712,9311,9663,10119,10335
2981,9462,9462,9112,7860,8695,8967,9575,9783,7792,9287,9639,10223,10439
2982,8229,8229,8436,7944,8743,8983,9903,9927,7844,9015,9447,10175,10215
2983,10022,10022,10150,8156,8559,8927,9799,9943,8092,9031,9423,10383,10575
2984,9693,9693,9675,8036,8631,8871,9623,9703,8096,9103,9511,10175,10383
2985,9230,9230,9313,8012,8663,8999,9679,9935,8248,9063,9439,10447,10503
2986,8892,8892,9094,7904,8743,9007,9431,9647,7676,9095,9383,9951,10119
2987,8946,8946,8904,8120,8671,9063,9591,9711,8140,8983,9399,10063,10247
2988,9028,9028,8850,7896,8767,8967,9543,9743,8192,9159,9487,9871,10007
2989,8576,8576,9064,8208,8807,9023,9439,9575,8296,9199,9463,9847,10135
2990,9110,9110,9628,8400,8711,8975,9543,9735,8008,9151,9487,10279,10479
2991,9471,9471,8640,8100,8679,8935,9399,9623,8172,8951,9175,9543,9639
2992,7833,7833,8249,8248,8767,8999,9359,9567,8240,9103,9407,9871,10063
2993,8532,8532,8195,8432,9015,9183,9551,9671,8344,9327,9703,9999,10039
2994,10018,10018,9195,8432,9031,9223,9735,9935,8512,9479,9751,10247,10519
2995,9177,9177,9660,8312,8943,9207,9639,9831,7992,9207,9487,9927,10127
2996,9672,9672,9588,8036,8863,9111,9535,9583,8080,9095,9535,10023,10207
2997,9351,9351,9167,8160,8807,9095,9367,9511,8176,9063,9351,9759,9959
2998,9259,9259,9715,8100,8815,9039,9711,9743,7968,9247,9519,10023,10127
2999,10374,10374,10129,7836,8527,8919,9431,9599,7988,8855,9415,10047,10239
3000,9138,9138,8899,7884,8551,8767,9775,9983,7868,8831,9263,10479,10671
3001,8459,8459,9191,7868,8439,8671,9543,9751,7808,8823,9095,9623,10119
3002,9179,9179,9020,7848,8455,8695,9487,9671,7724,8767,9223,9831,9999
3003,7699,7699,8891,153,8599,8855,9487,9631,541,9039,9455,9679,10439
3004,8447,8447,9090,712,8711,9031,9519,9647,1182,9039,9375,9719,9935
3005,8575,8575,9178,1699,8767,9071,9463,9655,2266,9111,9575,10047,10143
3006,8086,8086,8861,2674,8655,9127,9503,9535,3150,8999,9463,9927,10279
3007,8695,8695,9459,3640,8727,9015,9615,9791,4236,8895,9303,9791,10023
3008,11873,11873,9359,4404,8447,8935,9431,9623,5112,8927,9367,9655,10223
3009,9987,9987,8343,5212,8423,9095,9495,9743,5736,9015,9423,9815,10047
3010,8448,8448,8527,6120,8735,9135,9559,9583,6144,9295,9703,9951,10039
3011,9243,9243,9241,6972,8775,9183,9727,9951,7096,9031,9607,10399,10615
3012,8722,8722,9032,7884,8607,9007,9679,9711,8072,9007,9327,9743,9967
3013,9520,9520,9444,7568,8695,9087,9447,9639,7772,9127,9559,10159,10367
3014,9360,9360,9329,7816,8655,8831,9543,9727,8184,9103,9471,9783,9935
3015,9215,9215,9478,8088,8607,8847,9471,9687,8208,8927,9303,10119,10327
3016,8281,8281,8267,7604,8711,9007,9687,9839,7872,9047,9455,9799,9975
3017,8647,8647,8469,7944,8815,9023,9551,9727,8096,9103,9471,10183,10407
3018,9062,9062,9282,8240,8831,9095,9751,9895,8288,9279,9591,10031,10119
3019,8749,8749,8534,8280,8807,9055,9535,9711,8424,9183,9463,10207,10231
3020,9307,9307,9345,8152,8775,9007,9487,9655,8592,9263,9543,9919,10079
3021,9697,9697,10190,8004,8775,9063,9663,9823,7828,8975,9279,9679,10223
3022,9096,9096,8262,8248,8687,9015,9199,9471,8224,9079,9415,9735,9911
3023,9776,9776,9707,8232,8735,8951,9223,9383,8552,9263,9503,9895,10095
3024,8692,8692,8931,8200,8759,8983,9415,9647,8608,9263,9543,9799,9927
3025,9000,9000,10234,8040,8679,8975,9183,9343,8024,9023,9279,9703,10111
3026,11838,11838,10686,7640,8423,8799,9047,9631,7884,8959,9343,9639,9775
3027,10565,10565,10278,7516,8199,8399,8679,8735,7680,8703,9119,9431,9631
3028,9802,9802,10464,7412,8163,8359,8575,8623,7516,8455,8783,9207,9287
3029,11114,11114,11106,6668,8051,8303,8511,8559,6748,8375,8695,9255,9303
3030,10450,10450,10458,6544,7863,8199,8471,8599,6012,8407,8727,9327,9535
3031,11574,11574,11012,6184,7947,8163,8399,8471,6200,8179,8599,8967,9039
3032,9630,9630,10424,6456,7891,8215,8455,8583,6668,7951,8575,9023,9159
3033,10247,10247,10471,6288,7699,8007,8239,8415,6524,7967,8479,8895,9087
3034,10681,10681,10789,6316,7895,8079,8319,8423,6240,7943,8583,9055,9111
3035,11596,11596,10642,6340,7735,8091,8311,8359,6200,7827,8407,8895,9095
3036,10814,10814,10846,6224,7695,7987,8231,8391,6452,7839,8327,8743,9119
3037,10710,10710,10920,6316,7623,7963,8175,8343,6596,7795,8279,8719,8919
3038,10693,10693,10632,6352,7535,7883,8083,8255,6036,7643,8295,8751,8975
3039,10739,10739,10218,6164,7731,7983,8183,8231,6220,8067,8527,8903,9055
3040,10029,10029,10311,6392,7647,7987,8255,8295,6632,7775,8463,8927,9055
3041,10756,10756,10941,6256,7111,7883,8223,8351,6416,7707,8239,8695,9119
3042,10536,10536,10730,6208,7507,7907,8287,8455,6212,7943,8359,8743,8807
3043,9899,9899,9741,6260,7775,7971,8239,8415,6236,8115,8543,9023,9063
3044,10881,10881,10810,6160,7843,8123,8335,8367,6344,8147,8607,8943,9231
3045,10536,10536,10793,6344,7979,8163,8335,8391,6168,8247,8711,9079,9279
3046,10508,10508,10133,6224,7919,8183,8383,8431,6020,8247,8695,9095,9295
3047,9963,9963,10079,6124,7863,8151,8383,8559,6220,8115,8615,9143,9343
3048,10602,10602,10521,6280,7731,8099,8295,8535,6300,8047,8599,9063,9223
3049,9867,9867,9881,6348,7763,8095,8351,8535,6160,8183,8591,9047,9303
3050,10324,10324,9851,6544,7931,8207,8431,8463,6492,8343,8807,9231,9399
3051,10214,10214,10646,6776,7639,8151,8463,8535,6980,8163,8615,9023,9279
3052,10565,10565,10654,6408,7887,8175,8495,8687,6616,8095,8751,9367,9575
3053,10011,10011,9997,6500,7803,8183,8447,8551,6740,8119,8663,9103,9207
3054,10318,10318,10344,6648,8047,8351,8615,8783,6584,8191,8743,9295,9463
3055,10034,10034,10211,6660,7955,8359,8615,8687,6528,8103,8695,9143,9391
3056,9792,9792,10423,6644,7943,8335,8623,8791,6668,8111,8767,9391,9591
3057,11630,11630,10889,6372,8107,8375,8591,8655,6484,8239,8799,9191,9391
3058,10546,10546,10625,6524,7959,8247,8439,8543,6688,7999,8535,9015,9135
3059,10008,10008,10512,6556,7935,8175,8383,8503,6300,8047,8479,8887,9063
3060,11190,11190,10516,6636,7815,8095,8359,8479,6796,8087,8543,8967,9047
3061,11082,11082,10548,6296,7711,8079,8319,8479,6828,7927,8471,8967,9159
3062,10610,10610,10519,6396,7451,7975,8187,8231,6628,8083,8543,8983,9175
3063,10471,10471,10736,6392,7515,7927,8155,8239,6356,7883,8495,8943,9175
3064,9549,9549,10019,6468,7243,7923,8183,8279,6744,7799,8319,8887,9095
3065,10372,10372,10193,6660,7247,7887,8199,8399,6764,7755,8447,8927,9287
3066,10608,10608,10886,6344,7863,8087,8303,8399,6636,7963,8551,9079,9151
3067,11178,11178,11167,6400,7635,8031,8263,8303,6444,7867,8415,8807,9023
3068,10156,10156,9916,6484,7419,8039,8295,8415,6516,8167,8615,8943,9055
3069,10751,10751,10603,6528,7883,8095,8287,8415,6356,8191,8607,8967,9047
3070,9844,9844,10387,6380,7847,8167,8391,8431,6452,8171,8711,9079,9159
3071,10752,10752,10063,6448,7959,8239,8431,8535,6308,8083,8687,9167,9231
3072,9685,9685,10166,6328,7907,8287,8527,8591,6496,8287,8767,9175,9391
3073,9971,9971,9884,6316,8107,8327,8543,8655,6500,8351,8823,9223,9311
3074,10429,10429,10141,6484,7991,8343,8583,8623,6768,8255,8815,9375,9567
3075,10477,10477,10129,6744,8095,8327,8551,8759,6892,8319,8751,9119,9167
3076,9460,9460,10146,6736,8083,8375,8615,8823,6668,8295,8823,9223,9407
3077,10651,10651,10582,6692,7959,8375,8623,8647,6576,8255,8863,9295,9503
